item_id,item_code,list_price,cat,b_name
21646,1ev5 .019.03,,portable vehicle gps,tomtom
21647,41326-2607,39.72,bags cases,timberland
21648,sd-cm-uaud71,3.15,internal sound cards,syba
21649,,25.15,printers,smead
21650,nt07-1156,24.5,computers accessories,silverstone
21651,xe500c21-a03us,399.99,laptops,samsung
21652,t400-4,226.12,multichannel amplifiers,rockford fosgate
21653,hdc-tm80s,,camcorders,panasonic
21654,,5.82,cases,palm
21655,,,laminating supplies,pendaflex
21656,89485n,139.58,chargers,motorola
21657,m-kdc110,14.94,accessories supplies,merkury
21658,mb-eb1pl,12.99,headphones,macbeth
21659,tzfx261,21.36,labeling tapes,brother
21660,hl2270dw,124.99,laser printers,brother
21661,9h . j4177 .14 e,,video projectors,benq
21662,f8z200-mbl,19.99,armbands,belkin
21663,schdoc1p,47.4,car electronics,directed electronics
21664,,72.1,audio video accessories,atrend-bbox
21665,mb913ll/a,,mp3 players,apple
21666,bp550 plus,64.99,power supplies,antec
21667,,,printers,ampad
21668,usbiac-7,34.45,usb cables,avocent
21669,,1.22,data cables,yoozoo
21670,10023,44.95,,rain design
21671,cb-dp0062-s1,9.49,,siig
21672,"switch by design studio , amira - 17 ''",49.99,computers accessories,dell
21673,acf32g533xr,60.99,blank media,a-data
21674,,,car audio video,crown
21675,76413,9.07,batteries,general electric
21676,c-wm02-rr,16.0,mice,cooler master
21677,,24.55,,hew-is
21678,atb-10black,7.55,trays bags,case logic
21679,s35,109.05,laser printer toner,canon
21680,elph 100 hs - gy,179.0,point shoot digital cameras,canon
21681,ls-v1 .0 tl,147.99,computers accessories,buffalo technology
21682,,349.0,radios,3m
21683,,254.49,computer accessories,innovera
21684,15794,6.35,cd-r discs,imation
21685,14021,8.88,vehicle mounts,navgear
21686,,,inkjet printer ink,mmf
21687,,,audio video accessories,merkury innovations
21688,32021951,13.65,bags cases,memorex
21689,db oly li40b/42b,7.86,camera batteries,maximalpower
21690,631012,14.03,blank media,maxell
21691,mb sb390-7bb,119.99,cases bags,manfrotto
21692,,44.56,mp3 players,rca
21693,23049,10252.0,projection screens,da-lite
21694,,374.95,projection screens,da-lite
21695,sata2l-1 .5 - uvb,5.99,cables interconnects,link depot
21696,320g,14.0,no-contract phones,lg
21697,43r1814,34.99,,lenovo
21698,8367849,26.95,inkjet printer ink,kodak
21699,ktm-tp3840 / 1g,15.74,computers accessories,kingston
21700,ktd-insp6000 / 1g,14.99,memory,kingston
21701,ktm-m50 / 1g,48.84,memory,kingston
21702,k39305us,19.33,touch screen tablet accessories,kensington
21703,,13.51,connectors adapters,comprehensive
21704,6430-17-20-205,120.32,accessories supplies,jabra
21705,bx80616i5661,225.43,cpu processors,intel
21706,boxdg41mj,70.0,computer components,intel
21707,,24.47,battery chargers,innovative
21708,sata3-05m,7.99,serial cables,ld
21709,26607,108.0,blank media,imation
21710,,0.95,screen protector foils,htc
21711,q2041a,140.25,external hard drives,hp
21712,dl139a,2.27,cables interconnects,hp
21713,,823.15,laminating supplies,hon
21714,c5708a,6.75,data cartridges,hp
21715,,42.0,cables interconnects,heatshift
21716,jz300 black,129.99,point shoot digital cameras,fuji
21717,,,printers,find it
21718,,81.58,,trisquare
21719,ma686g/a-pe,110.96,memory,edge
21720,,10.06,,eco-products
21721,dgs-1100-24,275.18,networking products,d-link
21722,2029,0.06,dvi cables,mpi
21723,xhd6420,69.95,cd-mp3 players,dual
21724,,1485.99,home audio theater,middle atlantic
21725,85535,7.12,office electronics,zax
21726,hdmiextend,,switchers,xantech
21727,iesw100l,61.17,headphones,woodees
21728,3fmsp01u2pk-8g-r,13.99,usb flash drives,wintec
21729,3fmusdck8gb-r,18.99,memory cards,wintec
21730,tracker-ap364,52.38,accessories,vanguard
21731,v7-dv4141-06,1.97,dvi cables,v7
21732,tew-649ub,23.49,usb network adapters,trendnet
21733,tew-648ubm,30.99,networking products,trendnet
21734,ts500gsj25d2,77.99,hard drive bags,transcend
21735,ts16gsdhc10,24.11,blank media,transcend
21736,,4.99,projection screens,da-lite
21737,638-661,9.95,cases bags,tenba
21738,ju-p20412-s2,29.61,usb network adapters,siig
21739,mdrq68lw,20.68,accessories supplies,sony
21740,dcrsx65/b,248.0,camcorders,sony
21741,,,,smead
21742,,,uninterrupted power supply ups,smead
21743,tr-pfipd2-blag / en,17.99,cases sleeves,simplism japan
21744,un40d6000sfxza,,tvs,samsung
21745,clp-510rt,130.99,printer transfer units,samsung
21746,ec-es80zzbpbus,87.0,point shoot digital cameras,samsung
21747,tl110orb2,214.95,digital cameras,samsung
21748,ah720r,8.4,power converters,rca
21749,53331,36.95,inkjet printer ink,primera technology
21750,90304,17.79,power inverters,power-line
21751,91n-bbm31-a,259.08,scanners,plustek
21752,,194.56,selector boxes,middle atlantic
21753,dcs-50,159.82,surveillance cameras,d-link
21754,blkneo13,18.22,cases,origaudio
21755,2,,,olympus
21756,43979001,133.27,computer accessories,oki data
21757,43502001,68.11,printer ink toner,oki data
21758,whi-4s,23.75,,novi
21759,w9868bk,24.81,keyboards,by noah company
21760,,29.91,ac adapters,hqrp
21761,46009,11.5,computer accessories,vivitar
21762,av23200,2.99,connectors adapters,general electric
21763,"vertical lift , patient room",348.62,computer monitor mounts,ergotron
21764,kb009u-b-us,65.14,keyboards,enermax
21765,,67.0,audio video accessories,dixie
21766,phdc-1,10.24,hard drive bags,case logic
21767,,5.99,shredders,business source
21768,lap24efr-gm,1231.95,book carts,bretford
21769,,,antitheft,boorum pease
21770,tubempstv3,69.95,preamps,art
21771,v7mbws1lcdstandb,,television stands entertainment centers,v7
21772,vl80001w2z,44.82,computer cases,thermaltake
21773,n21518p,81.11,laptop netbook computer accessories,dicota
21774,,6.44,audio video accessories,rediform
21775,m04622,108.99,,seh
21776,,,printer accessories,royal sovereign
21777,65145-01,69.99,headsets,plantronics
21778,mb-xl3pl,16.69,bags cases,merkury innovations
21779,lc75c,11.64,inkjet printer ink,brother
21780,7020,7.72,computer accessories,brother
21781,,,,brother
21782,hdw-12420-003,9.65,wired headsets,blackberry
21783,,12.0,,avery
21784,,249.99,bags cases,road ready
21785,,29.99,audio car mounts,accessory power
21786,b124c-016b,49.99,hdmi cables,accell
21787,mp200ps,6.22,mouse pads,3m
21788,hc-3003us,7.0,computers accessories,adesso
21789,343056-b21-pe,60.75,computers accessories,edge
21790,kdfe-16g,122.34,car audio video,kanguru solutions
21791,usbiac-15,42.53,usb cables,avocent
21792,ip-dc-w,14.99,chargers,digipower
21793,"switch by design studio , sangeet - 17 ''",49.99,computers accessories,dell
21794,,332.0,projection screens,da-lite
21795,cmpsu-750ax,173.99,power supplies,corsair
21796,vs4gsdskit667d2,44.99,computers accessories,corsair
21797,81250ns,9.99,mice,i concepts
21798,ccaaux,23.99,audio video accessories,clarion
21799,dcb-302gray,8.41,cases bags,case logic
21800,,,mp3 player accessories,unknown
21801,usb-1150-06,4.39,usb cables,cables unlimited
21802,hd-pct640u2 / b,75.98,external hard drives,buffalo technology
21803,,40.19,storage presentation materials,officemate
21804,nc200w,58.31,headphones,ableplanet
21805,,,battery chargers,mayline
21806,,,storage presentation materials,magna visual
21807,lp-r450,291.21,turntables,teac
21808,363481,14.89,audio video accessories,lowepro
21809,sg610,16.53,simulated cameras,lorex
21810,,167.32,audio video accessories,lorell
21811,23034,9739.76,projection screens,da-lite
21812,,6.99,lamps,da-lite
21813,usb-ps2,5.39,usb cables,link depot
21814,lvmdc65mcl,458.97,,level mount
21815,43r2478,65.52,computers accessories,lenovo
21816,301914kua,199.99,computers accessories,lacie
21817,kth-xw4300e / 1g,14.95,memory,kingston
21818,dt160/8gb,11.99,usb flash drives,kingston
21819,k33931us,17.99,docking stations,kensington
21820,kdfb-4g,39.07,usb flash drives,kanguru solutions
21821,vp6270,56.97,,interlink
21822,02508,8.24,tripods,inland
21823,dds-150,9.15,data cartridges,imation
21824,xft200l,19.99,headphones,humantoolz
21825,q6473a,121.49,laser printer toner,hp
21826,q3960a,73.39,laser printer toner,hp
21827,c7980al,,data cartridges,hp
21828,slp-tray,15.88,,seiko instruments
21829,c7980a,38.48,data cartridges,hp
21830,,,webcams,hercules
21831,3030-auxrmtc,9.99,,griffin technology
21832,gb01605,14.99,cases sleeves,griffin technology
21833,s042175,27.24,photo paper,epson
21834,87631,7.95,modulators,general electric
21835,ght-107s,32.41,audio video accessories,acp
21836,fmd2512x72667fb,152.36,computers accessories,future memory
21837,enau108-111,34.99,computers accessories,lite-on
21838,97-091,29.24,tv mounts,ergotron
21839,ip35,13.5,mp3 player cables adapters,dual
21840,xdm5155d-wu,159.0,point shoot digital cameras,visioneer
21841,hd577xznlc,152.28,graphics cards,xfx
21842,108r00592,50.34,printer transfer rollers,xerox
21843,dl85k,108.47,remote-control extenders,xantech
21844,wdbacw0020hbk-nesn,89.99,external hard drives,western digital
21845,97537,55.0,keyboards,verbatim
21846,vs-82,18.86,complete tripod units,vanguard
21847,v7-c5e-03-gry-s,4.24,cables interconnects,v7
21848,m33b10-6n,8.32,mice,v7
21849,p512-010,6.56,cables interconnects,tripp lite
21850,tl-r860,39.34,networking products,tp-link
21851,96175,4.4,batteries,general electric
21852,pi-b,6.5,radio antennas,terk
21853,ag790a,123.26,component receivers,teac
21854,,,accessories supplies,sunpak
21855,df-7035-uv,14.0,filters,sunpak
21856,,45.95,print servers,startech
21857,nex5nk/b,699.0,digital slr cameras,sony
21858,htct150,,home theater systems,sony
21859,laea1,139.94,adapters,sony
21860,smcwpci-g2,31.24,,smc
21861,ipm532,15.45,mounts,arkon
21862,cb-hm0042-s1,10.99,hdmi cables,siig
21863,,26.95,,karendeals
21864,vw2310b,14.24,dash mounting kits,scosche
21865,hp150m,23.47,headphones,scosche
21866,elm805-w1,72.0,,sanus
21867,hmx-q10bn / xaa,199.0,camcorders,samsung
21868,18c0032 / 32,7.29,inkjet printer ink,compatible
21869,jf333 color replacement,8.53,inkjet printer ink,dell
21870,,,projection screens,da-lite
21871,ds40,47.37,mounts,peerless
21872,kx-tg6643b,99.87,cordless telephones,panasonic
21873,,22.95,computer speakers,origaudio
21874,,11.95,,hon
21875,stylus 550 black,132.88,point shoot digital cameras,olympus
21876,9,38.28,laser printer toner,oki
21877,lt4700rm,35.59,laser printer toner,nukote
21878,440358u,866.97,laptops,lenovo
21879,,82.94,selector boxes,middle atlantic
21880,dv6-3230us,593.0,laptops,hp
21881,,53.08,office furniture lighting,hon
21882,232,9.53,blank media,3m
21883,drds2a21,,network attached storage,data robotics
21884,,3.54,car chargers,oriongadgets
21885,rpa-u,,projector mounts,chief
21886,ch6520,16.13,coaxial speakers,boss
21887,,35.45,storage presentation materials,bic
21888,h243h bmid,212.38,monitors,acer
21889,43381717,74.37,printer ink toner,oki data
21890,v5024s,37.53,digital cameras,vivitar
21891,tze-2312pk,18.95,labeling tapes,brother
21892,29490,9.99,compact fluorescent bulbs,sylvania
21893,usbfaa_6,2.99,usb cables,startech
21894,,142.49,,rf link
21895,,23.99,memory cards,kingston
21896,,14.95,heat-shrink tubing,grip
21897,nx-3dg,59.99,video glasses,nxg technology
21898,,141.92,networking products,universal
21899,bl4,18.99,selector boxes,middle atlantic
21900,,69.82,audio video accessories,mars
21901,34736,44.0,cases bags,lowepro
21902,dr620,98.95,laser printer toner,brother
21903,bv4 .3 rm,158.87,vehicle backup cameras,boss
21904,bfgmk,189.0,audio video accessories,bluefusion
21905,,,storage presentation materials,bic
21906,gp1,379.0,video projectors,benq
21907,,39.09,microphones accessories,bankers box
21908,seashell black,17.0,mice,asus
21909,mc751ll/a,46.99,mp3 players,apple
21910,mc696ll/a,169.32,mp3 players,apple
21911,l099b-006j,8.54,hdmi cables,accell
21912,cl-hdmi-pg-6 .6 ft,14.79,,cp technology
21913,jj-e40011-s3,82.99,computers accessories,siig
21914,,5.59,connectors adapters,generic
21915,,,projector bags cases,platt cases
21916,a3,82.18,audio video accessories,e fun
21917,da-cf30-08g-c,29.06,blank media,dane-elec
21918,cph320ap,26.92,docking stations,cyberpower
21919,sgm-4000-klln1-gp,43.99,gaming mice,cooler master
21920,,,dvi cables,comprehensive
21921,,127.84,printer ink toner,hp
21922,,64.99,laser printer toner,4inkjets
21923,rd435h,79.99,bullet cameras,clover
21924,cma450,116.72,projector mounts,chief
21925,ac160,9.54,cases bags,norazza
21926,2974b001,13.63,inkjet printer ink,canon
21927,1900b002,19.76,inkjet printer ink,canon
21928,c544x1yg,118.29,printer ink toner,lexmark
21929,hd-ql4tsu2r5,459.99,computers accessories,buffalo technology
21930,ac-cn0312-s1,6.2,remote controls,siig
21931,xta105,12.54,cb radios,midland
21932,,,memory cards,maxram
21933,,,projection screens,da-lite
21934,,73.04,,konica-minolta
21935,with csr,401.95,,da-lite
21936,,539.95,projection screens,da-lite
21937,,14.95,accessories supplies,goharddrive
21938,15g041k,75.46,inkjet printer ink,lexmark
21939,ljdsep16gasbna,23.99,computer accessories,lexar
21940,130988,40.14,computers accessories,lacie
21941,touch m577,139.95,point shoot digital cameras,kodak
21942,usa-28xg,64.24,connectors adapters,keyspan
21943,k39258us,24.99,docking stations,kensington
21944,haf130b,1.99,headphones,jvc
21945,ju-dv0112-s1,76.46,video cables,siig
21946,t3101,15.74,audio video accessories,i-tec
21947,idvd22dle,25.43,computers accessories,i/omagic
21948,8221,0.25,hdmi cables,inland
21949,cb867a #b1h,59.99,computer accessories,hp
21950,cb318wn # 140,,inkjet printer ink,hp
21951,cd947fn # 140,27.29,inkjet printer ink,hp
21952,0s02696,59.97,external hard drives,hitachi
21953,b-8609-az222259,41.99,batteries,battery-biz
21954,4780466,15.99,webcams,hercules
21955,,,projection screens,da-lite
21956,,,storage presentation materials,globe weis
21957,,11.99,inkjet printer ink,epson
21958,,21.68,,fuji
21959,,,computers accessories,floortex
21960,36056,20.61,shredders,fellowes
21961,t0443,11.99,inkjet printer ink,epson
21962,,16.38,,energizer
21963,edgdg-228255-pe,111.24,computer components,edge
21964,edgdm-209780-pe,11.87,hard drive enclosures,edge
21965,edgdm-227975-pe,11.7,computer components,edge
21966,k5240-226138-pe,83.79,computer components,edge
21967,delpc-204105-pe,21.36,computers accessories,edge
21968,,,printer accessories,quartet
21969,dwa-140,,usb network adapters,d-link
21970,,189.4,computers accessories,xantech
21971,,52.61,computer components,x-acto
21972,aws02f,40.32,speakers,aluratek
21973,3fmnm2810wpk-r,19.99,mice,wintec
21974,wdbaau0015hbk-nesn,79.99,external hard drives,western digital
21975,th-1032-vfm,54.53,car audio video,atdec
21976,me-964-4gb-blk,34.74,mp3 players,visual land
21977,,162.3,printers,verbatim
21978,usr5638,27.98,modems,usrobotics
21979,,6.99,mice,generic
21980,26193,8.85,usb flash drives,imation
21981,,,,universal
21982,p606-006,6.99,parallel cables,tripp lite
21983,tl-sf1016d,29.88,switches,tp-link
21984,,28.02,laminating supplies,tops
21985,asf154w1us,44.24,,targus
21986,flc62,6.95,adapters,tamron
21987,87845,16.16,printer staplers,swingline
21988,ultraviolet uv,5.96,filters,sunpak
21989,icusb232_4,,usb network adapters,startech
21990,pck-lh3am,11.99,professional video accessories,sony
21991,np-fh100,39.98,camcorder batteries,sony
21992,mdrj20/silver,14.73,headphones,sony
21993,lcs-eml2a / t,,camera photo,sony
21994,dsch70/b,179.0,point shoot digital cameras,sony
21995,82433,356.88,remote controls,da-lite
21996,gm1483b,10.28,dash mounting kits,scosche
21997,sdcz4-512-a10,8.99,usb flash drives,sandisk
21998,yp-u5jqb / xaa,72.75,mp3 players,samsung
21999,restore,67.99,no-contract phones,samsung
22000,,,printers,quartet
22001,qt426-811-5,635.99,accessories,q-see
22002,pz42xn,142.66,flashes,sunpak
22003,,58.32,accessories,polaroid
22004,,,internal hard drives,pentel
22005,,,storage presentation materials,pentel
22006,rp-hje180-k,11.99,headphones,panasonic
22007,rbb4-9800s-53-e4otr,18.82,cases,otterbox
22008,11452,18.69,disc cleaners,norazza
22009,x07d,32.99,digital picture frames,nix
22010,nst-v290s2,39.99,hard drive enclosures,vantec
22011,2409-320-105,117.01,accessories supplies,jabra
22012,gcs1794,223.69,networking products,iogear
22013,cq521a #b1h,,inkjet all-in-one printers,hp
22014,nr303tt,84.95,compact stereos,emerson
22015,,3.36,chargers,kingsmart
22016,k-61715-05,,camcorders,canon
22017,2235102,69.91,bags cases,brenthaven
22018,usen-baw-t1,52.95,bluetooth headsets,blueant
22019,asy-15765-001,11.46,cases,blackberry
22020,f5c048-2,9.99,power strips,belkin
22021,4939,,answering devices,at t
22022,lost-zmb08 / 4g,17.97,usb flash drives,acp
22023,pd-6524 / ac/m-f,767.99,,powerdsine
22024,vtsl7200,25.47,complete tripod units,atlona
22025,tgt-66tr,30.39,complete tripod units,targus
22026,432631,42.61,accessories supplies,tandberg
22027,,38.88,bags cases,swiss gear
22028,sl1021,56.95,headphones,sakar
22029,vmxa1s,,connectors adapters,sanus
22030,,4.0,cases,cimo
22031,,113.0,accessory kits,quartet
22032,f8v101-12-bk,2.99,telephone accessories,belkin
22033,ts-w2502d4,,accessories supplies,pioneer
22034,bm-5001u,123.4,video projectors,optoma
22035,lcd2490wuxi2-bk,773.18,monitors,nec
22036,tmc-xl2rm,,bags cases,merkury innovations
22037,mb-hl2ea,,headphones,macbeth
22038,fax-2920,262.11,fax machines,brother
22039,stm-213-bl,9.45,mounts,bracketron
22040,f8z657ttc08,12.49,cases,belkin
22041,n7700,,,thecus
22042,58016,11.75,keyboards,axis
22043,8692,14.12,labels stickers,avery
22044,ava-1404,29.88,equalizers,boss
22045,a361-12cp,56.88,coaxial speakers,atrend-bbox
22046,th-wh-pj-cm,63.99,video projector accessories,atdec
22047,,156.0,office electronics,sharp
22048,,90.36,home audio theater,middle atlantic
