ref_id,model_key,sector,brand_id,product_display_name,item_price
17012,,connectors adapters,eagle aspen,eagle aspen 500236 temperature-rated cable tie white 14.5,7.0
17013,d16228p,bags cases,dicota,campocket look green fits most point shoot cameras,8.99
17014,,distribution,brother,brother sk100 - starter kit for brother ax gx sx most wp and other typewriters,60.26
17015,,,karendeals,blue strength 2 samuel 22 11-33 on black passion series hard plastic case for lg optimus s ls670,7.51
17016,,printers,grade-a,audiosource bc6 6 in-ceiling construction bracket mount,
17017,sdcz36-032g,usb flash drives,sandisk,sandisk sandisk cruzer 32gb usb 32 gb flash drive sdcz36-032g black,39.68
17018,,selector boxes,middle atlantic,1 2bnc3 by middle atlantic products,8.84
17019,,,vantec,vantec ez swap 2 mrk-300st-bk c sata removable hard drive mobile rack cartridge only mrk-300st-bk c black retail cartridge only,32.68
17020,,selector boxes,middle atlantic,usc-key by middle atlantic products,2.99
17021,,battery chargers,tombow,tombow mono 68707 - mono hybrid-style correction tape non-refillable 1 6 x 394 3 pack,24.53
17022,ml-3712nd,laser printers,samsung,samsung monochrome laser printer ml-3712nd,218.99
17023,,distribution,smead,smead 14936 - colored pressboard fastener folders letter 1 3 cut bright red 25 box,
17024,,networking products,rediform,rediform 33610 - engineering science notebook college rule ltr we 60 sheets pad,25.46
17025,,distribution,post-it,post-it greener notes 653rpa - recycled notes 1-1 2 x 2 four pastel colors 12 100-sheet pads pack,27.48
17026,,hanging folders interior folders,pendaflex,pendaflex 4312 - hanging file folder tabs 1 3 tab 3 1 2 inch clear tab white insert 25 pack,10.0
17027,,inkjet printer ink,pendaflex,pendaflex 1053elox - 3 1 2 inch expansion standard wallet red fiber letter red,
17028,,,oxford,oxford c6193 - catalog binder with expanding posts 11 x 8-1 2 3 to 5-1 2 capacity black,
17029,,,oxford,oxford 12731 - pressguard report cover prong clip letter 3 capacity tangerine,
17030,,,oxford,oxford 12706 - pressguard coated report cover prong clip letter 3 capacity black,
17031,,complete tripod units,qdos,new-soundframe rotating portable speaker system with ipod touch iphone dock - gb1539,126.0
17032,,laminating supplies,smead,new-smead 19098 - 3 expansion classification folders 2 5 cut legal 8-section yellow 10 box - smd19098,118.0
17033,,electronic dictionaries thesauri translators,rediform,new-rediform s8658cl - sales and delivery book 5-1 2 x 8 carbonless triplicate 50 sets book - reds8658cl,15.54
17034,ec-st95zzbpsus,point shoot digital cameras,samsung,samsung ec-st95 digital camera with 16 mp 5x optical zoom and touchscreen silver,
17035,,basic,pm company,new-pm company 02835 - paper rolls one-ply recycled receipt roll 2-1 4 x 150 ft white 12 pack - pmc02835,18.67
17036,,laminating supplies,pendaflex,new-pendaflex 4152x1 - one inch reinforced hanging kraft file folders letter standard green 25 box - ess4152x1,
17037,,portfolios,oxford,new-oxford 58811 - coated paper report cover tang clip letter 1 2 capacity clear red 25 box - ess58811,64.0
17038,,portfolios,oxford,new-oxford 53306 - linen finish report cover tang clip letter 1 2 capacity black 25 box - ess53306,62.0
17039,,film,vanguard,new-mk series heavy-duty tripod case pack 1 - 501695,119.14
17040,,laminating supplies,magna visual,new-magna visual ml342 - 120-day planning board porcelain-on-steel 48 x 36 gray - mavml342,517.0
17041,,laminating supplies,house of doolittle,new-house of doolittle 26502 - academic ruled monthly planner 14-month july-august 8-1 2 x 11 black - hod26502,21.0
17042,,laminating supplies,globe weis,new-globe-weis 63224 - standard file pockets redrope 3 1 2 inch expansion letter brown - glw63224,72.0
17043,,radios,elmer 's,new-elmer s 900109 - cfc-free polystyrene foam board 30 x 20 white surface and core 25 carton - epi900109,138.0
17044,,storage presentation materials,charles leonard,new-charles leonard 61602 - varicap6 expandable 1 to 6 post binder 11 x 8-1 2 blue - leo61602,33.0
17045,,projection screens,cardinal,new-cardinal 26300 - clearvue xtralife slant-d presentation binder 1 capacity white - crd26300,16.61
17046,,other office equipment,brother,new-brother dk1219 - die-cut round paper labels 1 2 dia 1200 roll white - brtdk1219,30.0
17047,,shredders,bic,new-bic mv11bk - velocity mechanical pencil hb 2 0.90 mm blue barrel refillable - bicmv11bk,32.49
17048,,shredders,bic,new-bic mcp11 - reaction mechanical pencil 0.7 mm black barrel - bicmcp11,39.06
17049,,other office equipment,bic,new-bic bwl30120whi - easy print peel white mailing labels 1 x 2-5 8 white 3600 box - bicbwl30120whi,48.0
17050,,other office equipment,avery,new-avery 5026 - extra-large 1 3-cut filing labels 15 16 x 3-7 16 white assorted bars 450 pack - ave5026,33.0
17051,,binding machine supplies,avery,new-avery 23078 - big tab write-on dividers w erasable laminated tabs white set of 8 - ave23078,10.35
17052,,computer accessories,maxell,maxell 183800 - 1 2 ultrium lto-1 cartridge 1998ft 100gb native 200gb compressed capacity,
17053,,computers accessories,sharp,math blaster master the basics win 2000xpvista mac 10.4 or later,34.44
17054,,audio video accessories,bi-silque visual communication product inc. .,freestanding literature holder,165.73
17055,px70mx,shredders,royal,royal px70mx cross-cut shredder with shred oil lubricant oil,49.95
17056,,distribution,bic,bic rlc11be - velocity roller ball retractable gel pen blue ink medium dozen,28.27
17057,,laminating supplies,bic,bic blmgp41asst - brite liner grip xl highlighter chisel tip fluorescent 4 set,21.55
17058,,storage presentation materials,basyx,basyx bl2121a1a1 - bl series credenza shell 72w x 24d x 29h medium cherry,
17059,,computers accessories,avery,avery 8693 - inkjet cd dvd jewel case inserts matte white 20 pack,
17060,,laminating supplies,avery,avery 79785 - heavy-duty vinyl ezd ring reference binder 1-1 2 capacity green,
17061,,printers,audio-technica,audio technica ath-ckl200bk in-ear headphones black,
17062,,,atrend-bbox,atrend-bbox a131-10cpv b box series subwoofer boxes for gm vehicles 10 single down-fire,67.04
17063,g222p2-r1,,rocstorage,1tb rocpro 850 esata 7200 rpm 32mb usb fw800 carrying case int,169.48
17064,,corded telephones,at t,at t cl2909 corded telephone with caller id call waiting and speakerphone,
17065,,bags cases,road ready,case for apple g5 computer with key board storage compartment and folding tray,469.99
17066,,laminating supplies,ampad,ampad 20304 - evidence perf top pads jr. legal rule 5 x 8 white 50-sheet dozen,34.15
17067,,printers,advantus,advantus 75417 - id badge holder chain ball chain connector style 36 long chrome 100 box,
17068,,connectors adapters,sharp,zax 85801 select series digital coaxial audio cable 1 m,3.0
17069,,bags cases,road ready,road ready rrlaptop15 universal case for 15 inch laptop,169.99
17070,,storage presentation materials,deflect-o,deflect-o 77501 - docuholder for countertop or wall mount use 4-3 8w x 3-1 4d x 7-3 4h clear,
17071,,,dealz4real,crown spnc35pe - cordless stat-zap carpet top mat polypropylene 36 x 60 pewter,
17072,,sports outdoor gps,cobra,cobra mrhh 475 flt bt marine vhf floating transceiver radio with bluetooth,244.0
17073,acc-40279-301,cases sleeves,research in motion,research in motion leather convertible case for blackberry playbook acc-40279-301,23.99
17074,,inkjet printer ink,buyer news,ink refill kit for hp 88 k550 k5400 l7480 refillable cartridges and ink system includes a free nano stapler,19.55
17075,,laminating supplies,canon,canon 7981a004 - photo paper plus matte 8-1 2 x 11 50 sheets pack,27.73
17076,,laminating supplies,quartet,new-quartet mws - magnetic write-on wipe-off strips 2w x 7 8h white 25 pack - qrtmws,
17077,,radios,quartet,new-quartet mp2800q - class two four-function executive laser pointer projects 150 yards silver - qrtmp2800q,59.0
17078,vh6hhn,rca cables,audiovox,rca hdmi to hdmi cable 6feet,2.92
17079,,radios,quartet,new-quartet 7920m - adjustable single-pedestal magnetic letter board 20 x 16 black gray frame - qrt7920m,241.0
17080,,radios,quartet,new-quartet 7693be - contour fabric bulletin board 36 x 24 light blue plastic navy blue frame - qrt7693be,84.0
17081,,radios,quartet,new-quartet 2963lm - enclosed magnetic directory 24 x 36 black gray frame - qrt2963lm,
17082,,storage presentation materials,quality park,new-quality park 64112 - redi-file disk pocket mailer 5 3 4 x 5 3 4 recycled white 10 pack - qua64112,16.51
17083,,overhead projectors,epson,new-powerlite x9 2500 lumens - empx9,794.27
17084,,other office equipment,post-it,new-post-it super sticky 2700p - super sticky removable color-coding labels 1 x 2-5 8 assorted neon 450 pack - mmm2700p,26.0
17085,,shredders,post-it,new-post-it notes pro2033 - notes professional series dispenser for 3 x 3 self-stick notes black base - mmmpro2033,20.0
17086,,gaming mice,raptor-gaming,raptor-gaming lm3,39.96
17087,,label makers,post-it,new-post-it flag highlighter 689hl3 - flag highlighters blue yellow pink 50 flags pen 3 pk - mmm689hl3,17.15
17088,,tripods,sunpak,new-pocket tripod with locking ball head - t40213,16.0
17089,,radios,plus,new-plus m12w - electronic copyboard wide two surface 70 x 35 - plsm12w,2726.0
17090,,graphics tablets,pilot,new-pilot 36100 - dr. grip ballpoint retractable pen black ink medium - pil36100,17.52
17091,,headphones,philips,new-philips she4500 28 comfort plus range mainstream in-earphone - phl4500,16.0
17092,,graphics tablets,pentel,new-pentel lrn5c - refill for energel retractable deluxe liquid gel needle tip fine blue ink - penlrn5c,8.97
17093,,laminating supplies,pendaflex,new-pendaflex surehook 615315 - hanging file folders legal green 20 box - ess615315,
17094,,laminating supplies,pendaflex,new-pendaflex surehook 615215 - hanging file folders letter green 20 box - ess615215,
17095,,laminating supplies,pendaflex,new-pendaflex surehook 615215asst - hanging file folders letter assorted 20 box - ess615215asst,
17096,,laminating supplies,pendaflex,new-pendaflex r152blu - two-ply reinforced file folders straight cut top tab letter blue 100 box - essr152blu,
17097,,laminating supplies,pendaflex,new-pendaflex earthwise 76542 - recycled hanging file folders kraft legal natural 25 box - ess76542,48.0
17098,,laminating supplies,pendaflex,new-pendaflex earthwise 76520 - recycled file folder 1 3 cut top tab legal manila 100 box - ess76520,47.0
17099,,printers,quartet,quartet 2964lm - 2-door enclosed magnetic directory 48 x 36 black gray frame,
17100,,laminating supplies,pendaflex,new-pendaflex earthwise 76517 - recycled hanging file folders kraft legal green 25 box - ess76517,48.0
17101,,laminating supplies,pendaflex,new-pendaflex earthwise 74511 - recycled hanging file folders kraft letter red 25 box - ess74511,45.0
17102,,laminating supplies,pendaflex,new-pendaflex earthwise 04342 - recycled file folders 1 3 cut top tab letter natural 100 box - ess04342,
17103,,laminating supplies,pendaflex,new-pendaflex 48434 - cutless watershed file folders 1 3 cut top tab letter assorted 100 box - ess48434,
17104,,laminating supplies,pendaflex,new-pendaflex 31309 - folders with embossed fasteners 1 3 cut top tab legal yellow 50 box - ess31309,73.0
17105,,laminating supplies,pendaflex,new-pendaflex 152bgr - two-tone file folders straight cut top tab letter green light green 100 box - ess152bgr,45.0
17106,,computer accessories,paperpro,new-paper pro desktop w high start 28 sheet capacity case pack 1 - 509809,76.85
17107,,label makers,panter company,new-panter company maglhwh - slap-stick magnetic label holders side load 4-1 4 x 2-1 2 white 10 pack - pcimaglhwh,
17108,,headphones,jvc,new-orange soft marshmallow headphones - dq3175,21.0
17109,,two-way radios accessories,motorola,new-motorola mr350rvp 35-mile talkabout r 2-way radios value pack - mtrmr350rvp,100.0
17110,,laminating supplies,mayline,new-mayline 8100tdgrygry - eastwinds mobile work table 57w x 23d x 29h gray gray - mln8100tdgrygry,462.0
17111,,laminating supplies,mayline,new-mayline 8100tdant - eastwinds mobile work table 57w x 23d x 29h anthracite - mln8100tdant,462.0
17112,,monitors,kensington,new-kensington 60087 - monitor stand with smartfit system 11 1 2 x 9 x 5 black gray - kmw60087,
17113,,portfolios,avery,new-job ticket holders heavy gauge vinyl 9 case pack 2 - 508756,33.0
17114,,mp3 player accessories,griffin technology,new-itrip autopilot w app integrat - na22041,87.99
17115,,storage presentation materials,innovera,new-innovera 99546 - high-gloss photo paper 4 x 6 100 sheets pack - ivr99546,24.0
17116,,headphones,jvc,new-inner-ear sports clip earbuds - red - dq2349,21.0
17117,,,hp,new-hp c9482a - c9482a hp 91 ink 3 pack light gray - hewc9482a,1006.0
17118,,laminating supplies,house of doolittle,new-house of doolittle 6669 - wall planner laminated 40 x 26 blue white yellow aluminum frame - hod6669,95.0
17119,,laminating supplies,house of doolittle,new-house of doolittle 6662 - 12-month planner laminated 40 x 26 blue white yellow silver - hod6662,95.0
17120,,laminating supplies,hon,new-hon p3265rns - metro classic right pedestal workstation desk 66w x 30d mahogany charcoal - honp3265rns,884.0
17121,,laminating supplies,hon,new-hon 692lp - 600 series two-drawer lateral file 42w x19-1 4d black - hon692lp,772.0
17122,,binding machine supplies,quality park,quality park 36217 - classic style invitation envelope contemporary 5 1 2 white 100 box,
17123,,laminating supplies,hon,new-hon 675ll - 600 series five-drawer lateral file 30w x19-1 4d putty - hon675ll,1375.0
17124,,laminating supplies,hon,new-hon 10741jj - 10700 kneespace credenza full-height pedestals 72w x 24d x 29-1 2h henna cy - hon10741jj,1391.0
17125,,laminating supplies,hon,new-hon 105534nn - 10500 series bookcase 4 shelves 36w x 13-1 8d x 57-1 8h mahogany - hon105534nn,532.0
17126,,laminating supplies,hon,new-hon 10546lnn - 10500 series 3 4-height left pedestal credenza 72w x 24d x 29-1 2h mahogany - hon10546lnn,1425.0
17127,,accessories,uniden,new-gmr1636-2c two 16-mile range frs gmrs radios - unigmr1636-2c,50.42
17128,,laminating supplies,geographics,new-geographics 45332 - certificate document cover 12-1 2 x 9-3 4 navy blue 6 pack - geo45332,
17129,,internal sound cards,galaxy technology,new-geforce gts450 1gb gc - 50sgh8hx3qmz,228.72
17130,,covers,gbc,new-gbc 2514499 - design view presentation binding system covers 11 x 8-1 2 frost 25 pack - gbc2514499,45.0
17131,,overhead supplies,expo,new-expo 1574 - vis -- vis wet-erase overhead projection marker chisel point assorted 4 set - san1574,14.28
