music_entry_id,total_time,release_time,item_price,album_name,label_info,song,style,musician
41609,4:22,"June 24 , 2009",$ 0.99,Songs From Haywood County,"( C ) 2008 Buddy Melton , Milan Miller and Mark W. Winchester",The Big Gun At the Center of Clyde,"Country , Comedy , Miscellaneous , Folk , Traditional Folk","Buddy Melton , Milan Miller & Mark W. Winchester"
41610,3:23,"May 1 , 2010",$ 0.99,Songs From Jackson County,"2010 Buddy Melton , Milan Miller , & Mark W. Winchester",Aunt Samantha,"Folk Rock , Country , Miscellaneous , Rock , Comedy , Folk","Buddy Melton , Milan Miller & Mark W. Winchester"
41611,3:17,"May 1 , 2010",$ 0.99,Songs From Jackson County,"2010 Buddy Melton , Milan Miller , & Mark W. Winchester",The Flood of 1940,"Folk Rock , Country , Miscellaneous , Rock , Comedy , Folk","Buddy Melton , Milan Miller & Mark W. Winchester"
41612,3:29,"May 1 , 2010",$ 0.99,Songs From Jackson County,"2010 Buddy Melton , Milan Miller , & Mark W. Winchester",The Jarrett House Blues,"Folk Rock , Country , Miscellaneous , Rock , Comedy , Folk","Buddy Melton , Milan Miller & Mark W. Winchester"
41613,4:20,"May 1 , 2010",$ 0.99,Songs From Jackson County,"2010 Buddy Melton , Milan Miller , & Mark W. Winchester",Cowee Tunnel,"Folk Rock , Country , Miscellaneous , Rock , Comedy , Folk","Buddy Melton , Milan Miller & Mark W. Winchester"
41614,2:42,"May 1 , 2010",$ 0.99,Songs From Jackson County,"2010 Buddy Melton , Milan Miller , & Mark W. Winchester",A Horse Named Cash,"Folk Rock , Country , Miscellaneous , Rock , Comedy , Folk","Buddy Melton , Milan Miller & Mark W. Winchester"
41615,4:21,"May 1 , 2010",$ 0.99,Songs From Jackson County,"2010 Buddy Melton , Milan Miller , & Mark W. Winchester",Jack Lambert 's Letter,"Folk Rock , Country , Miscellaneous , Rock , Comedy , Folk","Buddy Melton , Milan Miller & Mark W. Winchester"
41616,4:59,"May 1 , 2010",$ 0.99,Songs From Jackson County,"2010 Buddy Melton , Milan Miller , & Mark W. Winchester",Dave Hall,"Folk Rock , Country , Miscellaneous , Rock , Comedy , Folk","Buddy Melton , Milan Miller & Mark W. Winchester"
41617,2:33,"May 1 , 2010",$ 0.99,Songs From Jackson County,"2010 Buddy Melton , Milan Miller , & Mark W. Winchester",Look At My Arm,"Folk Rock , Country , Miscellaneous , Rock , Comedy , Folk","Buddy Melton , Milan Miller & Mark W. Winchester"
41618,4:12,"May 1 , 2010",$ 0.99,Songs From Jackson County,"2010 Buddy Melton , Milan Miller , & Mark W. Winchester",The Wrong That I 've Done,"Folk Rock , Country , Miscellaneous , Rock , Comedy , Folk","Buddy Melton , Milan Miller & Mark W. Winchester"
41619,2:45,"May 1 , 2010",$ 0.99,Songs From Jackson County,"2010 Buddy Melton , Milan Miller , & Mark W. Winchester",Judaculla Rock,"Folk Rock , Country , Miscellaneous , Rock , Comedy , Folk","Buddy Melton , Milan Miller & Mark W. Winchester"
41620,3:48,"May 1 , 2010",$ 0.99,Songs From Jackson County,"2010 Buddy Melton , Milan Miller , & Mark W. Winchester",Curse Kirk 's Army,"Folk Rock , Country , Miscellaneous , Rock , Comedy , Folk","Buddy Melton , Milan Miller & Mark W. Winchester"
41621,4:01,"May 1 , 2010",$ 0.99,Songs From Jackson County,"2010 Buddy Melton , Milan Miller , & Mark W. Winchester",Laney Field Haint,"Folk Rock , Country , Miscellaneous , Rock , Comedy , Folk","Buddy Melton , Milan Miller & Mark W. Winchester"
41622,3:44,"March 12 , 2002",$ 1.29,Songs From Take-Off To Landing,( C ) 2002 Back Porch,Somethin 's Got ta Change,Rock,Garrison Starr
41623,3:59,"March 12 , 2002",$ 1.29,Songs From Take-Off To Landing,( C ) 2002 Back Porch,Big Sky,Rock,Garrison Starr
41624,3:51,"March 12 , 2002",$ 1.29,Songs From Take-Off To Landing,( C ) 2002 Back Porch,Serves Me Right,Rock,Garrison Starr
41625,3:57,"March 12 , 2002",$ 1.29,Songs From Take-Off To Landing,( C ) 2002 Back Porch,Madness,Rock,Garrison Starr
41626,4:38,"March 12 , 2002",$ 1.29,Songs From Take-Off To Landing,( C ) 2002 Back Porch,Silent Night,Rock,Garrison Starr
41627,4:24,"March 12 , 2002",$ 1.29,Songs From Take-Off To Landing,( C ) 2002 Back Porch,Raging Fire,Rock,Garrison Starr
41628,4:08,"March 12 , 2002",$ 1.29,Songs From Take-Off To Landing,( C ) 2002 Back Porch,5 Minutes,Rock,Garrison Starr
41629,3:08,"March 12 , 2002",$ 1.29,Songs From Take-Off To Landing,( C ) 2002 Back Porch,Anytime,Rock,Garrison Starr
41630,4:06,"March 12 , 2002",$ 1.29,Songs From Take-Off To Landing,( C ) 2002 Back Porch,At The Heart Of This Thing,Rock,Garrison Starr
41631,5:50,"March 12 , 2002",$ 1.29,Songs From Take-Off To Landing,( C ) 2002 Back Porch,Gardenia,Rock,Garrison Starr
41632,3:53,"March 12 , 2002",$ 1.29,Songs From Take-Off To Landing,( C ) 2002 Back Porch,Star Power,Rock,Garrison Starr
41633,5:53,"March 12 , 2002",$ 1.29,Songs From Take-Off To Landing,( C ) 2002 Back Porch,Hardest Part Of Living,Rock,Garrison Starr
41634,3:51,"March 12 , 2002",$ 1.29,Songs From Take-Off To Landing,( C ) 2002 Back Porch,Knucklehead,Rock,Garrison Starr
41635,4:27,"August 3 , 2004",$ 0.99,Songs From The Heart,( C ) 2002 Back Porch,Only Believe,"Gospel , Christian",Yolanda Adams
41636,5:42,"August 3 , 2004",$ 0.99,Songs From The Heart,( C ) 2002 Back Porch,Is Your All on the Altar ?,"Gospel , Christian",Yolanda Adams
41637,5:40,"August 3 , 2004",$ 0.99,Songs From The Heart,( C ) 2002 Back Porch,Still I Rise,"Gospel , Christian",Yolanda Adams
41638,3:24,"August 3 , 2004",$ 0.99,Songs From The Heart,( C ) 2002 Back Porch,Never Alone,"Gospel , Christian",Yolanda Adams
41639,8:38,"August 3 , 2004",$ 0.99,Songs From The Heart,( C ) 2002 Back Porch,Jesus Medley,"Gospel , Christian",Yolanda Adams
41640,4:10,"August 3 , 2004",$ 0.99,Songs From The Heart,( C ) 2002 Back Porch,God Will Take Care of You,"Gospel , Christian",Yolanda Adams
41641,5:10,"August 3 , 2004",$ 0.99,Songs From The Heart,( C ) 2002 Back Porch,Lord I Want to Be a Christian,"Gospel , Christian",Yolanda Adams
41642,5:15,"August 3 , 2004",$ 0.99,Songs From The Heart,( C ) 2002 Back Porch,Know Him,"Gospel , Christian",Yolanda Adams
41643,4:52,"August 3 , 2004",$ 0.99,Songs From The Heart,( C ) 2002 Back Porch,Come to Me,"Gospel , Christian",Yolanda Adams
41644,4:49,"August 3 , 2004",$ 0.99,Songs From The Heart,( C ) 2002 Back Porch,His Presence Is Here,"Gospel , Christian",Yolanda Adams
41645,2:43,"December 9 , 2011",$ 1.29,Songs I Wrote With Amy,( C ) 2002 Back Porch,Fall,Pop,Ed Sheeran
41646,2:24,"December 9 , 2011",$ 1.29,Songs I Wrote With Amy,( C ) 2002 Back Porch,Fire Alarms,Pop,Ed Sheeran
41647,3:03,"December 9 , 2011",$ 1.29,Songs I Wrote With Amy,( C ) 2002 Back Porch,Where We Land,Pop,Ed Sheeran
41648,4:14,"December 9 , 2011",$ 1.29,Songs I Wrote With Amy,( C ) 2002 Back Porch,Cold Coffee,Pop,Ed Sheeran
41649,4:04,"December 9 , 2011",$ 1.29,Songs I Wrote With Amy,( C ) 2002 Back Porch,She,Pop,Ed Sheeran
41650,4:15,"October 13 , 2014",$ 1.29,Songs Of Innocence ( Deluxe ),"( C ) 2014 Island Records , a division of Universal Music Operations Limited",The Miracle ( Of Joey Ramone ),Rock,U2
41651,4:12,"October 13 , 2014",$ 1.29,Songs Of Innocence ( Deluxe ),"( C ) 2014 Island Records , a division of Universal Music Operations Limited",Every Breaking Wave,Rock,U2
41652,3:59,"October 13 , 2014",$ 1.29,Songs Of Innocence ( Deluxe ),"( C ) 2014 Island Records , a division of Universal Music Operations Limited",California ( There Is No End To Love ),Rock,U2
41653,3:46,"October 13 , 2014",$ 1.29,Songs Of Innocence ( Deluxe ),"( C ) 2014 Island Records , a division of Universal Music Operations Limited",Song For Someone,Rock,U2
41654,5:19,"October 13 , 2014",$ 1.29,Songs Of Innocence ( Deluxe ),"( C ) 2014 Island Records , a division of Universal Music Operations Limited",Iris ( Hold Me Close ),Rock,U2
41655,3:14,"October 13 , 2014",$ 1.29,Songs Of Innocence ( Deluxe ),"( C ) 2014 Island Records , a division of Universal Music Operations Limited",Volcano,Rock,U2
41656,4:05,"October 13 , 2014",$ 1.29,Songs Of Innocence ( Deluxe ),"( C ) 2014 Island Records , a division of Universal Music Operations Limited",Raised By Wolves,Rock,U2
41657,4:25,"October 13 , 2014",$ 1.29,Songs Of Innocence ( Deluxe ),"( C ) 2014 Island Records , a division of Universal Music Operations Limited",Cedarwood Road,Rock,U2
41658,5:01,"October 13 , 2014",$ 1.29,Songs Of Innocence ( Deluxe ),"( C ) 2014 Island Records , a division of Universal Music Operations Limited",Sleep Like A Baby Tonight,Rock,U2
41659,5:05,"October 13 , 2014",$ 1.29,Songs Of Innocence ( Deluxe ),"( C ) 2014 Island Records , a division of Universal Music Operations Limited",This Is Where You Can Reach Me Now,Rock,U2
41660,4:45,"October 13 , 2014",$ 1.29,Songs Of Innocence ( Deluxe ),"( C ) 2014 Island Records , a division of Universal Music Operations Limited",The Troubles [ feat . Lykke Li ],Rock,U2
41661,3:55,"October 13 , 2014",$ 1.29,Songs Of Innocence ( Deluxe ),"( C ) 2014 Island Records , a division of Universal Music Operations Limited",Lucifer 's Hands,Rock,U2
41662,4:40,"October 13 , 2014",$ 1.29,Songs Of Innocence ( Deluxe ),"( C ) 2014 Island Records , a division of Universal Music Operations Limited",The Crystal Ballroom,Rock,U2
41663,4:29,"October 13 , 2014",$ 1.29,Songs Of Innocence ( Deluxe ),"( C ) 2014 Island Records , a division of Universal Music Operations Limited",Every Breaking Wave ( From Acoustic Sessions ),Rock,U2
41664,3:20,"October 13 , 2014",$ 0.99,Songs Of Innocence ( Deluxe ),"( C ) 2014 Island Records , a division of Universal Music Operations Limited",California ( There Is No End To Love ) ( From Acoustic Sessions ),Rock,U2
41665,3:57,"October 13 , 2014",$ 1.29,Songs Of Innocence ( Deluxe ),"( C ) 2014 Island Records , a division of Universal Music Operations Limited",Raised By Wolves ( From Acoustic Sessions ),Rock,U2
41666,3:18,"October 13 , 2014",$ 0.99,Songs Of Innocence ( Deluxe ),"( C ) 2014 Island Records , a division of Universal Music Operations Limited",Cedarwood Road ( From Acoustic Sessions ),Rock,U2
41667,3:36,"October 13 , 2014",$ 1.29,Songs Of Innocence ( Deluxe ),"( C ) 2014 Island Records , a division of Universal Music Operations Limited",Song For Someone ( From Acoustic Sessions ),Rock,U2
41668,4:07,"October 13 , 2014",$ 1.29,Songs Of Innocence ( Deluxe ),"( C ) 2014 Island Records , a division of Universal Music Operations Limited",The Miracle ( Of Joey Ramone ) ( Busker Version ),Rock,U2
41669,4:32,"October 13 , 2014",$ 1.29,Songs Of Innocence ( Deluxe ),"( C ) 2014 Island Records , a division of Universal Music Operations Limited",The Troubles ( Alternative Version ),Rock,U2
41670,4:15,"October 13 , 2014",$ 1.29,Songs Of Innocence,"( C ) 2014 Island Records , a division of Universal Music Operations Limited",The Miracle ( Of Joey Ramone ),Rock,U2
41671,4:12,"October 13 , 2014",$ 1.29,Songs Of Innocence,"( C ) 2014 Island Records , a division of Universal Music Operations Limited",Every Breaking Wave,Rock,U2
41672,3:59,"October 13 , 2014",$ 1.29,Songs Of Innocence,"( C ) 2014 Island Records , a division of Universal Music Operations Limited",California ( There Is No End To Love ),Rock,U2
41673,3:46,"October 13 , 2014",$ 1.29,Songs Of Innocence,"( C ) 2014 Island Records , a division of Universal Music Operations Limited",Song For Someone,Rock,U2
41674,5:19,"October 13 , 2014",$ 1.29,Songs Of Innocence,"( C ) 2014 Island Records , a division of Universal Music Operations Limited",Iris ( Hold Me Close ),Rock,U2
41675,3:14,"October 13 , 2014",$ 1.29,Songs Of Innocence,"( C ) 2014 Island Records , a division of Universal Music Operations Limited",Volcano,Rock,U2
41676,4:05,"October 13 , 2014",$ 1.29,Songs Of Innocence,"( C ) 2014 Island Records , a division of Universal Music Operations Limited",Raised By Wolves,Rock,U2
41677,4:25,"October 13 , 2014",$ 1.29,Songs Of Innocence,"( C ) 2014 Island Records , a division of Universal Music Operations Limited",Cedarwood Road,Rock,U2
41678,5:01,"October 13 , 2014",$ 1.29,Songs Of Innocence,"( C ) 2014 Island Records , a division of Universal Music Operations Limited",Sleep Like A Baby Tonight,Rock,U2
41679,5:05,"October 13 , 2014",$ 1.29,Songs Of Innocence,"( C ) 2014 Island Records , a division of Universal Music Operations Limited",This Is Where You Can Reach Me Now,Rock,U2
41680,4:45,"October 13 , 2014",$ 1.29,Songs Of Innocence,"( C ) 2014 Island Records , a division of Universal Music Operations Limited",The Troubles [ feat . Lykke Li ],Rock,U2
41681,3:13,"May 8 , 2012",$ 0.99,Songs from How to Succeed in Business Without Really Trying,2012 Broadway Records,How to Succeed,"Soundtracks , Pop",Nick Jonas
41682,2:55,"May 8 , 2012",$ 0.99,Songs from How to Succeed in Business Without Really Trying,2012 Broadway Records,Company Way ( feat . Rob Bartlett ),"Soundtracks , Pop",Nick Jonas
41683,4:08,"May 8 , 2012",$ 0.99,Songs from How to Succeed in Business Without Really Trying,2012 Broadway Records,Rosemary ( feat . Rose Hemingway ),"Soundtracks , Pop",Nick Jonas
41684,4:54,"May 8 , 2012",$ 0.99,Songs from How to Succeed in Business Without Really Trying,2012 Broadway Records,I Believe in You,"Soundtracks , Pop",Nick Jonas
41685,5:06,"May 8 , 2012",$ 0.99,Songs from How to Succeed in Business Without Really Trying,2012 Broadway Records,Brotherhood of Man ( feat . Rob Bartlett & Ellen Harvey ),"Soundtracks , Pop",Nick Jonas
41686,3:09,"February 28 , 2006",$ 0.99,Songs of Life & Hope,( C ) 2006 Ed Sheeran,Dice Hits the Ground,"Rock , Pop , Folk , Classic Rock",Ed Sheeran
41687,2:49,"February 28 , 2006",$ 0.99,Songs of Life & Hope,( C ) 2006 Ed Sheeran,Too Hot to Handle,"Rock , Pop , Folk , Classic Rock",Ed Sheeran
41688,3:43,"February 28 , 2006",$ 0.99,Songs of Life & Hope,( C ) 2006 Ed Sheeran,On This Side of the Dream,"Rock , Pop , Folk , Classic Rock",Ed Sheeran
41689,2:21,"February 28 , 2006",$ 0.99,Songs of Life & Hope,( C ) 2006 Ed Sheeran,Party to the Son / Sun,"Rock , Pop , Folk , Classic Rock",Ed Sheeran
41690,2:56,"February 28 , 2006",$ 0.99,Songs of Life & Hope,( C ) 2006 Ed Sheeran,Roots and Wings,"Rock , Pop , Folk , Classic Rock",Ed Sheeran
41691,4:30,"February 28 , 2006",$ 0.99,Songs of Life & Hope,( C ) 2006 Ed Sheeran,Stand for You,"Rock , Pop , Folk , Classic Rock",Ed Sheeran
41692,3:27,"February 28 , 2006",$ 0.99,Songs of Life & Hope,( C ) 2006 Ed Sheeran,Your Hand in Mine,"Rock , Pop , Folk , Classic Rock",Ed Sheeran
41693,4:43,"February 28 , 2006",$ 0.99,Songs of Life & Hope,( C ) 2006 Ed Sheeran,Back to Stay,"Rock , Pop , Folk , Classic Rock",Ed Sheeran
41694,4:42,"February 28 , 2006",$ 0.99,Songs of Life & Hope,( C ) 2006 Ed Sheeran,I Turn to You,"Rock , Pop , Folk , Classic Rock",Ed Sheeran
41695,2:58,"February 28 , 2006",$ 0.99,Songs of Life & Hope,( C ) 2006 Ed Sheeran,Why Ca n't It Be,"Rock , Pop , Folk , Classic Rock",Ed Sheeran
41696,1:02,"March 26 , 2012",$ 0.89,Songs,( C ) 2012 Downtown Records,Intro - Year 3000 Style,"Dance & Electronic , Dubstep",Rusko
41697,3:01,"March 26 , 2012",$ 0.89,Songs,( C ) 2012 Downtown Records,Somebody to Love,"Dance & Electronic , Dubstep",Rusko
41698,4:04,"March 26 , 2012",$ 0.89,Songs,( C ) 2012 Downtown Records,Pressure,"Dance & Electronic , Dubstep",Rusko
41699,3:41,"March 26 , 2012",$ 0.89,Songs,( C ) 2012 Downtown Records,Skanker,"Dance & Electronic , Dubstep",Rusko
41700,3:52,"March 26 , 2012",$ 0.89,Songs,( C ) 2012 Downtown Records,Love No More,"Dance & Electronic , Dubstep",Rusko
41701,3:39,"March 26 , 2012",$ 0.89,Songs,( C ) 2012 Downtown Records,Opium,"Dance & Electronic , Dubstep",Rusko
41702,2:44,"March 26 , 2012",$ 0.89,Songs,( C ) 2012 Downtown Records,Dirty Sexy,"Dance & Electronic , Dubstep",Rusko
41703,3:12,"March 26 , 2012",$ 0.89,Songs,( C ) 2012 Downtown Records,Be Free,"Dance & Electronic , Dubstep",Rusko
41704,3:50,"March 26 , 2012",$ 0.89,Songs,( C ) 2012 Downtown Records,Thunder,"Dance & Electronic , Dubstep",Rusko
41705,4:07,"March 26 , 2012",$ 0.89,Songs,( C ) 2012 Downtown Records,Doll Da Beats ( Old School Edition ),"Dance & Electronic , Dubstep",Rusko
41706,3:57,"March 26 , 2012",$ 0.89,Songs,( C ) 2012 Downtown Records,Mek More Green,"Dance & Electronic , Dubstep",Rusko
41707,3:39,"March 26 , 2012",$ 0.89,Songs,( C ) 2012 Downtown Records,Asda Car Park,"Dance & Electronic , Dubstep",Rusko
41708,3:25,"March 26 , 2012",$ 0.89,Songs,( C ) 2012 Downtown Records,Whistle Crew,"Dance & Electronic , Dubstep",Rusko
41709,4:07,"March 26 , 2012",$ 0.89,Songs,( C ) 2012 Downtown Records,M357,"Dance & Electronic , Dubstep",Rusko
41710,0:29,"February 4 , 2010",$ 0.89,Sonnerie olympique [ Explicit ],( c ) Blingtones,Sonnerie olympique [ Explicit ],Miscellaneous,BlingTones
41711,1:53,"June 21 , 2011",$ 1.29,Sorry For Party Rocking ( Deluxe ) ( Amazon Exclusive Version ) [ Explicit ],"( C ) 2011 Foo & Blu , LLC under exclusive License to Interscope Records",Rock The Beat II [ Explicit ],"Dance & Electronic , Pop , House",Lmfao
41712,3:24,"June 21 , 2011",$ 1.29,Sorry For Party Rocking ( Deluxe ) ( Amazon Exclusive Version ) [ Explicit ],"( C ) 2011 Foo & Blu , LLC under exclusive License to Interscope Records",Sorry For Party Rocking [ Explicit ],"Dance & Electronic , Pop , House",Lmfao
41713,4:22,"June 21 , 2011",$ 1.29,Sorry For Party Rocking ( Deluxe ) ( Amazon Exclusive Version ) [ Explicit ],"( C ) 2011 Foo & Blu , LLC under exclusive License to Interscope Records",Party Rock Anthem [ feat . GoonRock ],"Dance & Electronic , Pop , House",Lmfao
41714,3:19,"June 21 , 2011",$ 1.29,Sorry For Party Rocking ( Deluxe ) ( Amazon Exclusive Version ) [ Explicit ],"( C ) 2011 Foo & Blu , LLC under exclusive License to Interscope Records",Sexy And I Know It,"Dance & Electronic , Pop , House",Lmfao
41715,4:24,"June 21 , 2011",$ 1.29,Sorry For Party Rocking ( Deluxe ) ( Amazon Exclusive Version ) [ Explicit ],"( C ) 2011 Foo & Blu , LLC under exclusive License to Interscope Records",Champagne Showers [ feat . Natalia Kills ],"Dance & Electronic , Pop , House",Lmfao
41716,3:17,"June 21 , 2011",$ 1.29,Sorry For Party Rocking ( Deluxe ) ( Amazon Exclusive Version ) [ Explicit ],"( C ) 2011 Foo & Blu , LLC under exclusive License to Interscope Records",One Day,"Dance & Electronic , Pop , House",Lmfao
41717,3:56,"June 21 , 2011",$ 1.29,Sorry For Party Rocking ( Deluxe ) ( Amazon Exclusive Version ) [ Explicit ],"( C ) 2011 Foo & Blu , LLC under exclusive License to Interscope Records",Put That A$ $ To Work [ Explicit ],"Dance & Electronic , Pop , House",Lmfao
41718,3:36,"June 21 , 2011",$ 1.29,Sorry For Party Rocking ( Deluxe ) ( Amazon Exclusive Version ) [ Explicit ],"( C ) 2011 Foo & Blu , LLC under exclusive License to Interscope Records",Take It To The Hole [ feat . Busta Rhymes ] [ Explicit ],"Dance & Electronic , Pop , House",Lmfao
