dblp_scholar_id,yr_published,journal_name,creator_list
22664,,,"as szalay , p kunszt , a thakar , j gray , d slutz , rj"
22665,2001.0,"mobilization-san diego - ,",gm maney
22666,,,"m xenos , d christodoulakis"
22667,,proceedings of acm,"l costa , s fdida , o duarte"
22668,,,"c berger , i moerdijk"
22669,1986.0,,a kohn
22670,1991.0,"new directions for higher education ,",jp merisotis
22671,,proc . 1996,r ng
22672,,"computerworld ,",ha rubin
22673,1996.0,"information and software technology ,",w huaiqing
22674,,"spartina workshop record , seattle , washington , november ,",j sayce
22675,1998.0,"project management journal ,","k hingoranl , cs sankar , sw kramer"
22676,,,"pp vaidyanathan , bj yoon"
22677,1980.0,"naturwissenschaften ,",h haken
22678,,"seattle , washington state ,",a downer
22679,,"proc . iscas ,","f brglez , h fujiwara"
22680,,,"t dasu , t johnson , s muthukrishnan , v shkapenyuk"
22681,1994.0,"political geography ,",b miller
22682,,"proceedings of acm sigmod ,","mh kim , s pramanik"
22683,1996.0,"the academy of management review ,",e abrahamson
22684,1995.0,,"vn soyfer , vn potaman"
22685,1993.0,"new directions for adult and continuing education ,",lj zachary
22686,2005.0,"acc chem res ,",lc song
22687,,"rep , institut fur informatik der eth zurich , switzerland ,","n wirth , l geissmann , j hoppe , c jacobi , se"
22688,2004.0,"proceedings of the international conference on very large & hellip ; ,","a behm , s rielau , r swagerman"
22689,,,"a genovese , s marcuccio , m andrenucci"
22690,,"new directions for program evaluation ,",el konrad
22691,,"technical report csl-tr-95-666 , stanford university , apr. .","sf obennan , mj flynn"
22692,,,"s alexeyev , n popov , a barrau , j grain"
22693,,proc . of the acm sigmod intâ ?? l. conf . on management of,"a analyti , s pramanik"
22694,,,s schwartz
22695,1982.0,"ieee , proceedings ,",b friedlander
22696,,"proc . acm multimedia ,","cw ngo , tc pong , hj zhang"
22697,,"computerworld ,",d davis
22698,2001.0,"proceedings of the i mech e part d journal of automobile & hellip ; ,","yh zweiri , jf whidborne , ld seneviratne"
22699,1999.0,"sigmod record ,","g saake , fs ii , m roantree"
22700,,,"r choy , a edelman"
22701,2003.0,"cochrane database syst rev ,","je clarkson , hv worthington , ob eden"
22702,1996.0,"proceedings of the fifteenth acm sigact-sigmod-sigart & hellip ; ,","e bertino , b catania"
22703,,,"ag dale , nb dale"
22704,,proc . acm,"e cohen , b krishnamurthy , j rexford"
22705,,,j cardoso
22706,2005.0,"proceedings of the 14th acm international conference on & hellip ; ,","f mandreoli , r martoglia , e ronchetti"
22707,2003.0,"proceedings of iccvâ ?? 03 ,","g doretto , d cremers , p favaro , s soatto"
22708,,"washington area : seattle university ,",wr clevinger
22709,1987.0,,mt clapp
22710,,"proc . int . ornithol . congr ,",m moynihan
22711,,"area and energy consumption '' tr ,","r banakar , s steinke , b lee , m balakrishnan , p"
22712,,"zurich , switzerland , private communication , may ,",m moser
22713,,,ld paulson
22714,1998.0,"proceedings of the sixth acm international conference on & hellip ; ,",r ascott
22715,,"proceedings of recherche dâ ?? informations assistee par & hellip ; ,","g dias , s guillorã © , jc bassano , jgp lopes"
22716,,proceedings of acm,j widom
22717,2001.0,"genes to cells ,","cm sadek , ae damdimopoulos , m pelto-huikko , ja"
22718,,"see ref ,",l dimitri
22719,1970.0,"contributions to sensory physiology ,","jm harrison , ml feldman"
22720,,"india materia medica . popular prakashan . bombay ,",km nadkarni
22721,2003.0,"communications-acm ,","j rees , s bandyopadhyay , eh spafford"
22722,1996.0,,bh liskov
22723,,"proceedings of the 23rd annual meeting of the association & hellip ; ,","rw jelliffe , dz d'argenio , a schumitzky , l hu , m"
22724,1972.0,"lancet i ,","pb fowler , h ikram , so banim"
22725,,,"pm deshpande , s agarwal , jf naughton , r"
22726,,"pc magazine ,",jc dvorak
22727,,"ieee computer ,",gj nutt
22728,,,"n feamster , h balakrishnan"
22729,1998.0,"vldb ,",t mihalisin
22730,1984.0,"proceedings of the 11th acm sigact-sigplan symposium on & hellip ; ,","jp jouannaud , h kirchner"
22731,,,"s acharya , v poosala , s ramaswamy"
22732,,proceedings of the 2001 acm sigmod international conference,"e keogh , km chakrabarti"
22733,1982.0,"encyclopedia of plant physiology ,","kj bradford , tc hsiao"
22734,,"seattle , washington , usa ,",psr council
22735,,,"r cartwright , m fagan"
22736,1978.0,"history of programming languages ,",te kurtz
22737,1996.0,"www5 / computer networks ,",n bowers
22738,1993.0,"& hellip ; what i do : programming by demonstration table of contents ,","a cypher , ds kosbie , d maulsby"
22739,1982.0,"fed proc ,",a fabiato
22740,,"new york : manpower demonstration research corporation ,",hs bloom
22741,,"technical report , department of computer science , stanford",j gunawardena
22742,,"phil . mag ,",h lamb
22743,1992.0,"iee proceedings-d ,",km vu
22744,,,"d fuchs , z he , bs lee"
22745,1988.0,,"rma napper , rj harvey"
22746,1998.0,,"hd baehr , k stephan"
22747,,final report-cold demonstration of,mset applications
22748,,electronic,"nf moody , gj maclusky"
22749,,san,f say
22750,,"technical report msr-tr-94-22 , microsoft research , redmond , wa ,",md ernst
22751,,"proceedings of the 23rd conference on agricultural forest & hellip ; ,","dw meek , jh prueger"
22752,2001.0,"new directions for higher education ,",m canada
22753,,"at . data ,",dl walters
22754,1994.0,"new directions for teaching and learning ,","j bonilla , c pickron , t tatum"
22755,1993.0,"acm sigplan notices ,","m lemke , d quinlan"
22756,1995.0,"acm transactions on database systems ,","a baltrunas , d srivastava , s sudarshan , r"
22757,1995.0,,b yandell
22758,,"proc . acm nat . conf ,",rw bemer
22759,2005.0,"proceedings of the 2005 acm sigmod international conference & hellip ; ,","ht shen , bc ooi , x zhou"
22760,2000.0,"sigmod record ,","s ceri , la kalinichenko , m kitsuregawa , h lu , v"
22761,,"proc . 1988 sigmod , je ,",g ldrrrtan
22762,,,"ss isloor , ta marsland"
22763,2000.0,"a simple and visual demonstration of the heating effect of & hellip ; ,","bl sadicoff , mcv amorim"
22764,,"proceedings journã © e national dâ ?? etude des sols , orlã © ans , & hellip ; ,","p merot , g dutin"
22765,,"submitted for publication ,","ee rissland , ce brodley , m friedman"
22766,1993.0,,"eon patrick , g weikum"
22767,,,"gs sohi , a roth"
22768,,,"gb demo , s kundu"
22769,2005.0,"proceedings of the 14th acm international conference on & hellip ; ,","j jeon , wb croft , jh lee"
22770,,"technical report 16 , university of lowell , lowell , massachusetts",lk jones
22771,,,ca galindo-legaria
22772,1995.0,"new directions for teaching and learning ,","jm lagowski , jw vick"
22773,1999.0,"economic geography ,",mp kwan
22774,2003.0,,m pesce
22775,,introduction to,"th cormen , ce leiserson"
22776,2003.0,"communications-acm ,",me whitman
22777,,"proc . 4th acm conference colt ,","t kailath , a orlitsky , v roychowdhury , ky siu"
22778,,"ieee computer ,",j rodriguez-rossel
22779,2004.0,"proceedings of the 2004 acm sigmod international conference & hellip ; ,","j rao , h pirahesh , c zuzarte"
22780,2002.0,,a bersin
22781,,"proceedings of 25 theuropean microwave conference ,","r keller , u banhardt , b birn , w hauth , g moller"
22782,2000.0,"cochrane database syst rev ,",ms kramer
22783,,"phil . mag ,",aj grant
22784,2002.0,,"r marcus , b watters"
22785,,"new york ,",rj barro
22786,,"procs . of colt/eurocolt , lnai ,",pwgwct unsupervised
22787,,proceedings of the 23rd ifac/ifip real-time programming,"s saez , a garcãa , j vila , a crespo"
22788,1987.0,"new directions for teaching and learning ,","md sorcinelli , mw gregory"
22789,,,"c boyapati , a salcianu , m rinard"
22790,,procs . ieee intelligent vehicles,"c wohler , jk aulaf , t portner , u franke"
22791,,"ieee computer ,","n fenton , sl pfleeger"
22792,1996.0,,wm schmidt
22793,,,md spring
22794,2001.0,"information and software technology ,","m shepperd , m dyer"
22795,1997.0,,p jann
22796,1996.0,"information and software technology ,","rb jackson , dw embley"
22797,1999.0,,"d bloom , r hendra , ja hunter-manns , j walter"
22798,1998.0,,"s ghaudhuri , v narasayya"
22799,,"lancet i ,","c alexopoulos , p babitis"
22800,,"& hellip ; to cies at fifa headquarters , zurich , switzerland ,",m harvey
22801,,"mit/lcs/rss -5 , laboratory for computer science , mit ,","n lynch , k goldman"
22802,,proceedings of,en hanson
22803,1992.0,"proc . spie ,",t kato
22804,2004.0,"acm transactions on database systems ,","a datta , k dutta , h thomas , d vandermeer , k"
22805,,"proc . ieee 29th ann . int . carnahan conf . on security & hellip ; ,",h kluepfel
22806,2001.0,"sigmod record ,","ma shah , jm hellerstein"
22807,,,wb rubenstem
22808,2004.0,,"lf cabrera , k christopher , d box"
22809,,,ds batory
22810,,,"g hunt , jr larus , m abadi , m aiken , p barham , m"
22811,1998.0,"bt technology journal ,","pw france , dm spirit , s whitt"
22812,1975.0,"new directions in higher education ,",hl hodgkinson
22813,,"proc . 21st int . symp . fault-tolerant computing ,","r bianchini , r buskens"
22814,1991.0,"proceedings of the thirteenth acm symposium on operating & hellip ; ,","r vaswani , j zahorjan"
22815,,"md ,",kj rappoport
22816,,acm transactions on database,"s navathe , sw ceri"
22817,,,"i elhanany , k busch , d chiou"
22818,,"proc . acm sigir ,","y yang , t ault , t pierce , c lattimer"
22819,,"journal of machine learning research ,","a ben-hur , d horn , ht siegelmann , v vapnik"
22820,,"ieee computer ,","da wood , d mark"
22821,2002.0,"genes to cells ,","n shimazaki , k yoshida , t kobayashi , s toji , k"
22822,,"w-2 child support demonstration evaluation , phase 1 : final & hellip ; ,","m cancian , dr meyer"
22823,1993.0,"pc magazine ,",c barr
22824,1987.0,"new directions for higher education ,",ae levine
22825,1995.0,,g hsieh
22826,,"paleontologia i evoluciã ³ ,",f marinescu
22827,,"santa barbara county , california ,","ga miller , jr rapp"
22828,1993.0,"new directions for teaching and learning ,",rg hamilton
22829,2001.0,"cochrane database syst rev ,","r buchbinder , s green , s bell , l barnsley , n smidt"
22830,1999.0,"lecture notes in mathematics-springer verlag - ,",s mueller
22831,,"acc . chem . res ,","pa kollman , i massova , c reyes , b kuhn , s huo , l"
22832,2000.0,"proceedings of the international conference on very large & hellip ; ,","a adi , d botzer , o etzion , t yatzkar-haham"
22833,,"proc . acm/sigcomm ,","v misra , wb gong , d towsley"
22834,1997.0,"new directions for teaching and learning ,",r murie
22835,,"proceedings of the 25 thinternational conference of & hellip ; ,",c thirtle
22836,2000.0,"periodica polytechnica electrical engineering ,","m hof , a ulbert"
22837,,"d. a network security monitor . in proceedings of the ieee & hellip ; ,","lt heberlein , g dias"
22838,,"international conference on management of data , acm sigmod , & hellip ; ,","t imielinski , s viswanathan , br badrinath"
22839,,journal of emergency,ja neff
22840,,"storage & data warehousing , acm sigmod , usa ,","f carino , p kostamaa , a kaufmann , j burgess"
22841,,"zurich ( switzerland ) : institute of plant sciences ,","e limpert , b koller"
22842,,"management decision ,","y zeira , m banai"
22843,,,"mr shinwell , am pitts , mj gabbayâ ? ¦"
22844,2001.0,"new directions for adult and continuing education ,",dw kilgore
22845,,unpublished,ge utrera
22846,1977.0,,p deligneâ ? ¦
22847,,,"s yamamoto , h kimura"
22848,,,"j schiefer , c mcgregor"
22849,1994.0,"proceedings of the acm sigact sigmod symposium on principles & hellip ; ,",gh gonnet
22850,1973.0,,h precht
22851,1989.0,,pd wasserman
22852,2002.0,"acm transactions on database systems ,","h schuldt , g alonso , c beeri , hj schek"
22853,1991.0,"journal of personality and social psychology ,","gr pierce , ig sarason , br sarason"
22854,,"financial management ,","e brigham , d shome , s vinson"
22855,1983.0,"journal of emergency medicine ,",ra bissell
22856,1998.0,"& hellip ; university of social and educational sciences . proceedings ,","a saar , p hakkarainenâ ? ¦"
22857,1984.0,,a guttman
22858,1978.0,"vldb ,","tc chen , vy lum , c tung"
22859,,"seattle ,",rl delong
22860,1988.0,"the histochemical journal ,","c lethias , e chignier , r garrone , dj hartmann , r"
22861,2000.0,"information & software technology ,","g poels , g dedene"
22862,1995.0,"md ,",rs rittmaster
22863,,"information & software technology ,","c barry , m lang"
22864,1985.0,"computerworld. ,",l harris
22865,2005.0,"acc . chem . res ,","jd badji , a nelson , sj cantrill , wb turnbull , jf"
22866,,,"j sangerman , d kakhniashvili , a brown , a shartava ,"
22867,1993.0,"acm sigsoft software engineering notes ,",", ss cohen"
22868,1995.0,"lecture notes in computer science ,",f benhamou
22869,1980.0,"new directions for higher education ,",rp weathersby
22870,1979.0,"ieee , proceedings ,","js lim , av oppenheim"
22871,1985.0,,"k furuichi , j rivera , c isersky"
22872,,"new directions in second language learning , teaching and",bp taylor
22873,2000.0,,"ge andrews , p paule , a riese"
22874,,"electronic business ,",l young
22875,1987.0,"proceedings of the nineteenth annual acm conference on & hellip ; ,","k mulmuley , uv vazirani , vv vazirani"
22876,,,"h wang , ak katsaggelos , tn pappas"
22877,,microsoft,nt windows
22878,,"proc . of the acm sigmod conf ,","n beckmann , hp kriegel , r schneider , b seeger"
22879,1992.0,"new directions for adult and continuing education ,","wb james , ba white"
22880,,"proc acm sigcomm ,","j nonnenmacher , e biersack , d towsley"
22881,,,"cj james , cw hesse"
22882,2004.0,"submitted for publication ,","tpi ahamed , vs borkar"
22883,2000.0,,"t hass , jk parrish"
22884,,,bhw yang
22885,1998.0,"sigmod conference ,",cg doherty
22886,,"ieee computer ,","mj foster , ht kung"
22887,1998.0,"cellular and molecular biology letters ,","sr goodman , bs pace , a shartava"
22888,,proceedings of acm,"s lu , v bharghavan"
22889,1998.0,"journal of emergency nursing ,",ml bernstein
22890,2001.0,"proceedings of the international conference on very large & hellip ; ,",i manolescu
22891,2000.0,"cochrane database syst rev ,","a moore , s collins , d carroll , h mcquay , j edwards"
22892,,"proc . 21st iasted int &#39; l conf . modelling , identification , and & hellip ; ,",bk ehlmann
22893,,mit laboratory for computer,"sj garland , jv guttag"
22894,1968.0,,d hymes
22895,,"unpublished manuscript ,","j kalifa , sg mallat"
22896,,"proc . 1993 acm sigmetrics &#39; 93 ,",vsamk vernon
22897,,"unpublished manuscript ,","tk landauer , pw foltz , d laham"
22898,1994.0,"proc . spie ,","r streit , t luginbuhl"
22899,,,"h zhang , wb croft , b levine , v lesser"
22900,1998.0,,"k pawlikowski , d mcnickle"
22901,,"submitted for publication ,",j ramanujam
22902,1996.0,"new directions for adult and continuing education ,",jm dirkx
22903,,"proc . of the 29th carnegie symposium on cognition ,",e thelen
22904,,"& hellip ; loblolly/shortleaf pine demonstration final report . us & hellip ; ,","b mccune , j dey , j peck , k heiman , s will-wolf"
22905,,"unpublished manuscript ,","b carpenter , g penn"
22906,2003.0,"electronic markets ,",f teuteberg
22907,1989.0,,"a avizienis , jc laprie"
22908,1995.0,"third thematic conference on remote sensing for marine and & hellip ; ,","ms kearney , as rogers , jrg townshend , wt lawrence ,"
22909,2004.0,"proceedings of the 2004 acm sigmod international conference & hellip ; ,","a das , j gehrke , m riedewald"
22910,,,"t catarci , g santucci"
22911,,,"t brinkhoff , hp kriegel , r schneider , b seeger"
22912,,"proceedings of the 1989 acm sigmod international conference & hellip ; ,","s abiteboul , pc kanellakis"
