media_id,download_price,alb_nm,rights_details,artist_label,duration,publication_date,track
10747,$ 1.29,Cocktail Party Jazz,2006 Dub Police Records,Caspa,6:47,,St. Thomas
10748,$ 1.29,Cocktail Party Jazz,2006 Dub Police Records,Caspa,7:14,,Things Are Getting Better [ feat . Milt Jackson ]
10749,$ 1.29,Cocktail Party Jazz,2006 Dub Police Records,Caspa,5:38,,Samba De Orpheus
10750,$ 0.99,Cocktail Party Jazz,2006 Dub Police Records,Caspa,2:50,,Sympathique
10751,$ 0.99,Cocktail Party Jazz,2006 Dub Police Records,Caspa,2:54,,Never My Love
10752,$ 0.99,Cocktail Party Jazz,2006 Dub Police Records,Caspa,7:20,,Better Git It in Your Soul
10753,$ 0.89,Cocktail Party Jazz,2006 Dub Police Records,Caspa,2:19,,I Do n't Worry About a Thing
10754,$ 1.29,Cocktail Party Jazz,2006 Dub Police Records,Caspa,3:29,,Blue Moon
10755,$ 0.99,Cocktail Party Jazz,2006 Dub Police Records,Caspa,3:20,,Maria ( Album Version )
10756,$ 0.99,Cocktail Party Jazz,2006 Dub Police Records,Caspa,3:23,,I Ca n't Give You Anything But Love
10757,$ 0.99,Cocktail Party Jazz,2006 Dub Police Records,Caspa,1:54,,Just Friends ( with the Marty Paich Orchestra )
10758,$ 1.29,Cocktail Party Jazz,2006 Dub Police Records,Caspa,3:30,,"Jump , Jive , An ' Wail"
10759,$ 1.29,Cocktail Party Jazz,2006 Dub Police Records,Caspa,6:06,,Take The A '' Train ( Part 1 ) ''
10760,$ 0.99,Cocktail Party Jazz,2006 Dub Police Records,Caspa,5:51,,The In '' Crowd ( Live ( 1965/Bohemian Caverns ) ) ''
10761,$ 0.99,Cocktail Party Jazz,2006 Dub Police Records,Caspa,4:05,,Let 's Fall In Love
10762,$ 1.29,Cocktail Party Jazz,2006 Dub Police Records,Caspa,7:16,,Parisian Thoroughfare [ Clean ]
10763,$ 0.99,Cocoon,2010 Inna Zhelannaya,Inna Zhelannaya,5:05,"November 16 , 2010",Grief
10764,$ 0.99,Cocoon,2010 Inna Zhelannaya,Inna Zhelannaya,5:55,"November 16 , 2010",Well
10765,$ 0.99,Cocoon,2010 Inna Zhelannaya,Inna Zhelannaya,6:20,"November 16 , 2010",Naya Naya
10766,$ 0.99,Cocoon,2010 Inna Zhelannaya,Inna Zhelannaya,7:23,"November 16 , 2010",Youth
10767,$ 0.99,Cocoon,2010 Inna Zhelannaya,Inna Zhelannaya,6:43,"November 16 , 2010",The River
10768,$ 0.99,Cocoon,2010 Inna Zhelannaya,Inna Zhelannaya,6:36,"November 16 , 2010",Drunk
10769,$ 0.99,Cocoon,2010 Inna Zhelannaya,Inna Zhelannaya,9:28,"November 16 , 2010",Pavushka
10770,$ 0.99,Cocoon,2010 Inna Zhelannaya,Inna Zhelannaya,5:52,"November 16 , 2010",Early Early
10771,$ 0.99,Cocoon,2010 Inna Zhelannaya,Inna Zhelannaya,5:46,"November 16 , 2010",Mower
10772,$ 0.99,Cocoon,2010 Inna Zhelannaya,Inna Zhelannaya,9:29,"November 16 , 2010",Manechka
10773,$ 0.89,Codename X,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",3:21,"February 10 , 2015",Codename X
10774,$ 0.89,Codename X,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:12,"February 10 , 2015",Live Wire
10775,$ 0.89,Codename X,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:02,"February 10 , 2015",Float Away
10776,$ 0.89,Codename X,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",3:49,"February 10 , 2015",Out of Time
10777,$ 0.89,Codename X,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:00,"February 10 , 2015",Shadowflame
10778,$ 0.89,Codename X,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:02,"February 10 , 2015",X Up
10779,$ 0.89,Codename X,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:10,"February 10 , 2015",Robo Kitty
10780,$ 0.89,Codename X,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",3:50,"February 10 , 2015",Push It Up
10781,$ 0.89,Codename X,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",3:25,"February 10 , 2015",Bring the Madness [ Explicit ]
10782,$ 0.89,Codename X,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:20,"February 10 , 2015",Night Shine
10783,$ 0.89,Codename X,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:03,"February 10 , 2015",Interstellar
10784,$ 1.29,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:43,,Awake
10785,$ 0.99,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",3:15,,Bloom
10786,$ 0.99,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:47,,Sapphire
10787,$ 0.99,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",5:16,,Cigarettes and Chocolate
10788,$ 0.99,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:45,,No Better Time Than Now
10789,$ 1.29,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",3:49,,Dress
10790,$ 0.99,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:40,,Emmanuel ( Hayden James Remix )
10791,$ 0.99,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:14,,Soon Enough
10792,$ 0.99,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:02,,Mirror Maru
10793,$ 0.99,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:40,,Snow & Taxis
10794,$ 1.29,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:38,,Bring You Down feat . George Maple
10795,$ 0.99,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",3:19,,Talk to Me
10796,$ 0.99,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",5:01,,Yeti
10797,$ 0.99,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",6:58,,Clair De Lune ( Crazy P Remix ) [ feat . Christine Hoberg ]
10798,$ 0.99,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:09,,Stone Cold ( feat . Tiana Khasi )
10799,$ 0.99,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:00,,Draw The Stars
10800,$ 0.99,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:33,,Sunshine
10801,$ 0.99,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:32,,Nights Introlude
10802,$ 0.99,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",5:53,,Stoney Street
10803,$ 0.99,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",3:41,,Say Yes ( Instrumental )
10804,$ 0.99,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:26,,Holy Mountain
10805,$ 0.99,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:26,,Smoke & Mirrors
10806,$ 0.99,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:22,,All Night
10807,$ 0.99,Coffee Shop Electronic,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",5:09,,Darkest ( Dim )
10808,$ 1.29,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",2:41,,Honey Combed
10809,$ 1.29,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",3:28,,1936
10810,$ 0.89,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:28,,Alone
10811,$ 0.89,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",3:20,,Coffee Cups
10812,$ 1.29,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:48,,Salvation Song
10813,$ 0.99,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",3:35,,Keep It Clean
10814,$ 1.29,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:15,,Night at Lake Unknown
10815,$ 0.99,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",3:01,,Bright Smile
10816,$ 0.99,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",5:41,,My Life Changed
10817,$ 1.29,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",3:55,,High Hope
10818,$ 0.99,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",2:42,,If I Needed You
10819,$ 0.99,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",3:57,,I Am
10820,$ 0.99,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:15,,Euphoria
10821,$ 0.89,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",2:58,,When We Are Both Cats
10822,$ 0.89,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",3:20,,Lonely Fortunes
10823,$ 0.99,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:12,,Sun Song
10824,$ 0.99,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:15,,Love is All
10825,$ 1.29,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:08,,After The Storm
10826,$ 0.99,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",2:54,,Some Things Cosmic
10827,$ 0.89,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:01,,The Seer
10828,$ 0.89,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",2:51,,Deep Dark Wells
10829,$ 0.99,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",3:02,,Beacon Hill
10830,$ 1.29,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",5:07,,Should Have Known Better
10831,$ 0.89,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",5:31,,Shadows
10832,$ 0.99,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",4:47,,Changing Of The Seasons
10833,$ 0.89,Coffee Shop Folk,2015 ( C ) 2015 Rottun Recordings,"Excision , Dion Timmer , The Frim , Downlink , Space Laces , Pegboard Nerds",3:17,,When I Come Home
10834,$ 1.29,Cola Song ( feat . J Balvin ),2014,Inna,3:18,"April 15 , 2014",Cola Song ( feat . J Balvin )
10835,$ 1.29,Cola Song ( feat . J Balvin ) [ Remix EP ],2014,Inna,3:18,"September 2 , 2014",Cola Song ( feat . J Balvin )
10836,$ 1.29,Cola Song ( feat . J Balvin ) [ Remix EP ],2014,Inna,3:56,"September 2 , 2014",Cola Song ( feat . J Balvin ) [ Whyel Remix ]
10837,$ 1.29,Cola Song ( feat . J Balvin ) [ Remix EP ],2014,Inna,4:06,"September 2 , 2014",Cola Song ( feat . J Balvin ) [ ZooFunktion Remix ]
10838,$ 1.29,Cola Song ( feat . J Balvin ) [ Remix EP ],2014,Inna,2:58,"September 2 , 2014",Cola Song ( feat . J Balvin ) [ Lookas Remix ]
10839,$ 0.99,Cold Hard Truth,1999 Elektra Entertainment,George Jones,3:26,"January 1 , 1999",Choices
10840,$ 0.99,Cold Hard Truth,1999 Elektra Entertainment,George Jones,4:08,"January 1 , 1999",The Cold Hard Truth
10841,$ 0.99,Cold Hard Truth,1999 Elektra Entertainment,George Jones,2:29,"January 1 , 1999",Sinners & Saints
10842,$ 0.99,Cold Hard Truth,1999 Elektra Entertainment,George Jones,3:54,"January 1 , 1999",Day After Forever
10843,$ 0.99,Cold Hard Truth,1999 Elektra Entertainment,George Jones,2:18,"January 1 , 1999",Ai n't Love A Lot Like That
10844,$ 0.99,Cold Hard Truth,1999 Elektra Entertainment,George Jones,4:12,"January 1 , 1999",Our Bed Of Roses
10845,$ 0.99,Cold Hard Truth,1999 Elektra Entertainment,George Jones,3:25,"January 1 , 1999",Real Deal
10846,$ 0.99,Cold Hard Truth,1999 Elektra Entertainment,George Jones,3:09,"January 1 , 1999",This Wanting You
10847,$ 0.99,Cold Hard Truth,1999 Elektra Entertainment,George Jones,3:29,"January 1 , 1999",You Never Know Just How Good You 've Got It
10848,$ 0.99,Cold Hard Truth,1999 Elektra Entertainment,George Jones,3:37,"January 1 , 1999",When The Curtain Falls
10849,$ 1.29,Cold Roses,"( C ) 2011 UMG Recordings , Inc.",Ryan Adams,5:51,"March 1 , 2011",Magnolia Mountain
10850,$ 1.29,Cold Roses,"( C ) 2011 UMG Recordings , Inc.",Ryan Adams,5:02,"March 1 , 2011",Sweet Illusions
10851,$ 1.29,Cold Roses,"( C ) 2011 UMG Recordings , Inc.",Ryan Adams,4:28,"March 1 , 2011",Meadowlake Street
10852,$ 1.29,Cold Roses,"( C ) 2011 UMG Recordings , Inc.",Ryan Adams,4:52,"March 1 , 2011",When Will You Come Back Home
10853,$ 1.29,Cold Roses,"( C ) 2011 UMG Recordings , Inc.",Ryan Adams,3:00,"March 1 , 2011",Beautiful Sorta
10854,$ 1.29,Cold Roses,"( C ) 2011 UMG Recordings , Inc.",Ryan Adams,3:49,"March 1 , 2011",Now That You 're Gone
10855,$ 1.29,Cold Roses,"( C ) 2011 UMG Recordings , Inc.",Ryan Adams,4:31,"March 1 , 2011",Cherry Lane
10856,$ 1.29,Cold Roses,"( C ) 2011 UMG Recordings , Inc.",Ryan Adams,4:44,"March 1 , 2011",Mockingbird
10857,$ 1.29,Cold Roses,"( C ) 2011 UMG Recordings , Inc.",Ryan Adams,3:12,"March 1 , 2011",How Do You Keep Love Alive
10858,$ 1.29,Cold Roses,"( C ) 2011 UMG Recordings , Inc.",Ryan Adams,5:11,"March 1 , 2011",Easy Plateau
10859,$ 1.29,Cold Roses,"( C ) 2011 UMG Recordings , Inc.",Ryan Adams,3:23,"March 1 , 2011",Let It Ride
10860,$ 1.29,Cold Roses,"( C ) 2011 UMG Recordings , Inc.",Ryan Adams,2:54,"March 1 , 2011",Rosebud
10861,$ 1.29,Cold Roses,"( C ) 2011 UMG Recordings , Inc.",Ryan Adams,4:36,"March 1 , 2011",Cold Roses
10862,$ 1.29,Cold Roses,"( C ) 2011 UMG Recordings , Inc.",Ryan Adams,4:38,"March 1 , 2011",If I Am A Stranger
10863,$ 1.29,Cold Roses,"( C ) 2011 UMG Recordings , Inc.",Ryan Adams,3:14,"March 1 , 2011",Dance All Night
10864,$ 1.29,Cold Roses,"( C ) 2011 UMG Recordings , Inc.",Ryan Adams,3:15,"March 1 , 2011",Blossom
10865,$ 1.29,Cold Roses,"( C ) 2011 UMG Recordings , Inc.",Ryan Adams,4:27,"March 1 , 2011",Life Is Beautiful
10866,$ 1.29,Cold Roses,"( C ) 2011 UMG Recordings , Inc.",Ryan Adams,4:43,"March 1 , 2011",Friends
10867,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,2:49,"February 18 , 2014",Hey Y' all
10868,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,3:16,"February 18 , 2014",Chillin ' It
10869,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,3:26,"February 18 , 2014",Swayin '
10870,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,3:48,"February 18 , 2014",Hope You Get Lonely Tonight
10871,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,3:07,"February 18 , 2014",Let Me See Ya Girl
10872,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,3:11,"February 18 , 2014",Ai n't Worth The Whiskey
10873,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,3:10,"February 18 , 2014",Brought To You By Beer
10874,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,3:55,"February 18 , 2014",I Just Want You
10875,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,2:41,"February 18 , 2014",Get Up
10876,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,4:29,"February 18 , 2014",Dozen Roses & A Six-Pack
10877,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,2:54,"February 18 , 2014",Down Home Boys
10878,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,3:44,"February 18 , 2014",The Back Roads & The Back Row
10879,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,2:49,"February 18 , 2014",Hey Y' all
10880,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,3:16,"February 18 , 2014",Chillin ' It
10881,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,3:26,"February 18 , 2014",Swayin '
10882,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,3:48,"February 18 , 2014",Hope You Get Lonely Tonight
10883,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,3:07,"February 18 , 2014",Let Me See Ya Girl
10884,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,3:11,"February 18 , 2014",Ai n't Worth The Whiskey
10885,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,3:10,"February 18 , 2014",Brought To You By Beer
10886,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,3:55,"February 18 , 2014",I Just Want You
10887,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,2:41,"February 18 , 2014",Get Up
10888,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,4:29,"February 18 , 2014",Dozen Roses & A Six-Pack
10889,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,2:54,"February 18 , 2014",Down Home Boys
10890,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,3:44,"February 18 , 2014",The Back Roads & The Back Row
10891,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,2:49,"February 18 , 2014",Hey Y' all
10892,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,3:16,"February 18 , 2014",Chillin ' It
10893,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,3:26,"February 18 , 2014",Swayin '
10894,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,3:48,"February 18 , 2014",Hope You Get Lonely Tonight
10895,$ 1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",Cole Swindell,3:07,"February 18 , 2014",Let Me See Ya Girl
