entry_id,track,duration_min,music_style,issue_date,album,artist_title,copyright_info,music_price
1226,The Whisperer ( feat . Sia ),3:54,"Dance , Music , Electronic , House , Rock , French Pop",24-Nov-14,Listen,David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",$ 1.29
1227,One ( Your Name ) [ Vocal Mix ] [ feat . Pharrell ],4:59,"Dance , Music , House , Electronic",25-Oct-10,Until One,Swedish House Mafia,2010 The copyright in this sound recording is owned by EMI Records Ltd under exclusive licence from Swedish House Mafia Holdings Ltd ( BVI ),$ 1.29
1228,One ( Your Name ) [ Vocal Mix ] [ feat . Pharrell ],3:03,"Dance , Music , House , Electronic",25-Oct-10,Until One ( Deluxe Edition ),Swedish House Mafia,2010 The copyright in this sound recording is owned by EMI Records Ltd under exclusive licence from Swedish House Mafia Holdings Ltd ( BVI ),$ 1.29
1229,Glasgow,5:13,"Dance , Music , Electronic , House , Rock",26-Aug-11,Nothing But the Beat - The Electronic Album,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",$ 0.99
1230,Glasgow,5:13,"Dance , Music , Electronic , House , Rock",26-Aug-11,Nothing But the Beat - The Electronic Album,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",$ 0.99
1231,Titanium ( Cazzette 's Ant Seeking Hamster Mix ) [ feat . Sia ],6:37,"Dance , Music , Electronic",20-Jan-12,Titanium ( Remixes ) [ feat . Sia ],David Guetta,"2011 What A Music Ltd , licence exclusive Parlophone Music France",$ 0.99
1232,Titanium ( Cazzette 's Ant Seeking Hamster Mix ) [ feat . Sia ],6:37,"Dance , Music , Electronic",20-Jan-12,Titanium ( Remixes ) [ feat . Sia ],David Guetta,"2011 What A Music Ltd , licence exclusive Parlophone Music France",$ 0.99
1233,Titanium ( Cazzette 's Ant Seeking Hamster Mix ) [ feat . Sia ],6:37,"Dance , Music , Electronic",20-Jan-12,Titanium ( Remixes ) [ feat . Sia ],David Guetta,"2011 What A Music Ltd , licence exclusive Parlophone Music France",$ 0.99
1234,Titanium ( Cazzette 's Ant Seeking Hamster Mix ) [ feat . Sia ],6:37,"Dance , Music , Electronic",20-Jan-12,Titanium ( Remixes ) [ feat . Sia ],David Guetta,"2011 What A Music Ltd , licence exclusive Parlophone Music France",$ 0.99
1235,Titanium ( Cazzette 's Ant Seeking Hamster Mix ) [ feat . Sia ],6:37,"Dance , Music , Electronic",20-Jan-12,Titanium ( Remixes ) [ feat . Sia ],David Guetta,"2011 What A Music Ltd , licence exclusive Parlophone Music France",$ 0.99
1236,Titanium ( Spanish Version ),3:58,"Dance , Music , Electronic",20-Aug-12,Titanium ( Spanish Version ) - Single,David Guetta,"2012 What A Music Ltd , Licence exclusive Parlophone Music France",$ 1.29
1237,Who 's That Chick ? ( feat . Rihanna ) [ Single Version ],2:45,"House , Music , Dance , Rock , Electronic",3-Dec-10,Who 's That Chick ( feat . Rihanna ) - EP,David Guetta & Rihanna,2010 Gum Prod licence exclusive Parlophone Music France,$ 0.99
1238,Who 's That Chick ? ( feat . Rihanna ) [ Single Version ],2:45,"House , Music , Dance , Rock , Electronic",3-Dec-10,Who 's That Chick ( feat . Rihanna ) - EP,David Guetta & Rihanna,2010 Gum Prod licence exclusive Parlophone Music France,$ 0.99
1239,Who 's That Chick ? ( feat . Rihanna ) [ Single Version ],2:45,"House , Music , Dance , Rock , Electronic",3-Dec-10,Who 's That Chick ( feat . Rihanna ) - EP,David Guetta & Rihanna,2010 Gum Prod licence exclusive Parlophone Music France,$ 0.99
1240,Who 's That Chick ? ( feat . Rihanna ) [ Single Version ],2:45,"House , Music , Dance , Rock , Electronic",3-Dec-10,Who 's That Chick ( feat . Rihanna ) - EP,David Guetta & Rihanna,2010 Gum Prod licence exclusive Parlophone Music France,$ 0.99
1241,Who 's That Chick ? ( feat . Rihanna ) [ Single Version ],2:45,"House , Music , Dance , Rock , Electronic",3-Dec-10,Who 's That Chick ( feat . Rihanna ) - EP,David Guetta & Rihanna,2010 Gum Prod licence exclusive Parlophone Music France,$ 0.99
1242,Play Hard ( feat . Ne-Yo & Akon ) [ Extended ],5:12,"Dance , Music , Electronic",22-Mar-13,Play Hard ( feat . Ne-Yo & Akon ) [ Remixes ],David Guetta,"2013 What A Music Ltd , Licence exclusive Parlophone Music France",$ 1.29
1243,Play Hard ( feat . Ne-Yo & Akon ) [ Extended ],5:12,"Dance , Music , Electronic",22-Mar-13,Play Hard ( feat . Ne-Yo & Akon ) [ Remixes ],David Guetta,"2013 What A Music Ltd , Licence exclusive Parlophone Music France",$ 1.29
1244,Play Hard ( feat . Ne-Yo & Akon ) [ Extended ],5:12,"Dance , Music , Electronic",22-Mar-13,Play Hard ( feat . Ne-Yo & Akon ) [ Remixes ],David Guetta,"2013 What A Music Ltd , Licence exclusive Parlophone Music France",$ 1.29
1245,The Alphabeat,4:29,"Dance , Music , Electronic , Rock , House",26-Aug-11,Nothing But the Beat 2.0,David Guetta,"2012 What A Music Ltd. , licence exclusive Parlophone Music France",$ 0.99
1246,The Alphabeat,4:29,"Dance , Music , Electronic , Rock , House",26-Aug-11,Nothing But the Beat 2.0,David Guetta,"2012 What A Music Ltd. , licence exclusive Parlophone Music France",$ 0.99
1247,The Alphabeat,4:29,"Dance , Music , Electronic , Rock , House",26-Aug-11,Nothing But the Beat 2.0,David Guetta,"2012 What A Music Ltd. , licence exclusive Parlophone Music France",$ 0.99
1248,The Alphabeat,4:29,"Dance , Music , Electronic , Rock , House",26-Aug-11,Nothing But the Beat 2.0,David Guetta,"2012 What A Music Ltd. , licence exclusive Parlophone Music France",$ 0.99
1249,The Alphabeat,4:29,"Dance , Music , Electronic , Rock , House",26-Aug-11,Nothing But the Beat 2.0,David Guetta,"2012 What A Music Ltd. , licence exclusive Parlophone Music France",$ 0.99
1250,The Alphabeat,4:29,"Dance , Music , Electronic , Rock , House",26-Aug-11,Nothing But the Beat 2.0,David Guetta,"2012 What A Music Ltd. , licence exclusive Parlophone Music France",$ 0.99
1251,The Alphabeat,4:29,"Dance , Music , Electronic , Rock , House",26-Aug-11,Nothing But the Beat 2.0,David Guetta,"2012 What A Music Ltd. , licence exclusive Parlophone Music France",$ 0.99
1252,The Alphabeat,4:29,"Dance , Music , Electronic , Rock , House",26-Aug-11,Nothing But the Beat 2.0,David Guetta,"2012 What A Music Ltd. , licence exclusive Parlophone Music France",$ 0.99
1253,The Alphabeat,4:29,"Dance , Music , Electronic , Rock , House",26-Aug-11,Nothing But the Beat 2.0,David Guetta,"2012 What A Music Ltd. , licence exclusive Parlophone Music France",$ 0.99
1254,The Alphabeat,4:29,"Dance , Music , Electronic , Rock , House",26-Aug-11,Nothing But the Beat 2.0,David Guetta,"2012 What A Music Ltd. , licence exclusive Parlophone Music France",$ 0.99
1255,The Alphabeat,4:29,"Dance , Music , Electronic , Rock , House",26-Aug-11,Nothing But the Beat 2.0,David Guetta,"2012 What A Music Ltd. , licence exclusive Parlophone Music France",$ 0.99
1256,The Alphabeat,4:29,"Dance , Music , Electronic , Rock , House",26-Aug-11,Nothing But the Beat 2.0,David Guetta,"2012 What A Music Ltd. , licence exclusive Parlophone Music France",$ 0.99
1257,The Alphabeat,4:29,"Dance , Music , Electronic , Rock , House",26-Aug-11,Nothing But the Beat 2.0,David Guetta,"2012 What A Music Ltd. , licence exclusive Parlophone Music France",$ 0.99
1258,The Alphabeat,4:29,"Dance , Music , Electronic , Rock , House",26-Aug-11,Nothing But the Beat 2.0,David Guetta,"2012 What A Music Ltd. , licence exclusive Parlophone Music France",$ 0.99
1259,The Alphabeat,4:29,"Dance , Music , Electronic , Rock , House",26-Aug-11,Nothing But the Beat 2.0,David Guetta,"2012 What A Music Ltd. , licence exclusive Parlophone Music France",$ 0.99
1260,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],2:51,"Dance , Music",21-Aug-09,One Love ( Deluxe Version ),David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$ 1.29
1261,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],2:51,"Dance , Music",21-Aug-09,One Love ( Deluxe Version ),David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$ 1.29
1262,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],2:51,"Dance , Music",21-Aug-09,One Love ( Deluxe Version ),David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$ 1.29
1263,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],2:51,"Dance , Music",21-Aug-09,One Love ( Deluxe Version ),David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$ 1.29
1264,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],2:51,"Dance , Music",21-Aug-09,One Love ( Deluxe Version ),David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$ 1.29
1265,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],2:51,"Dance , Music",21-Aug-09,One Love ( Deluxe Version ),David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$ 1.29
1266,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],2:51,"Dance , Music",21-Aug-09,One Love ( Deluxe Version ),David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$ 1.29
1267,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],2:51,"Dance , Music",21-Aug-09,One Love ( Deluxe Version ),David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$ 1.29
1268,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],2:51,"Dance , Music",21-Aug-09,One Love ( Deluxe Version ),David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$ 1.29
1269,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],2:51,"Dance , Music",21-Aug-09,One Love ( Deluxe Version ),David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$ 1.29
1270,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],2:51,"Dance , Music",21-Aug-09,One Love ( Deluxe Version ),David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$ 1.29
1271,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],2:51,"Dance , Music",21-Aug-09,One Love ( Deluxe Version ),David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$ 1.29
1272,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],2:51,"Dance , Music",21-Aug-09,One Love ( Deluxe Version ),David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$ 1.29
1273,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],2:51,"Dance , Music",21-Aug-09,One Love ( Deluxe Version ),David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$ 1.29
1274,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],2:51,"Dance , Music",21-Aug-09,One Love ( Deluxe Version ),David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$ 1.29
1275,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],2:51,"Dance , Music",21-Aug-09,One Love ( Deluxe Version ),David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$ 1.29
1276,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],2:51,"Dance , Music",21-Aug-09,One Love ( Deluxe Version ),David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$ 1.29
1277,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],2:51,"Dance , Music",21-Aug-09,One Love ( Deluxe Version ),David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$ 1.29
1278,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],2:51,"Dance , Music",21-Aug-09,One Love ( Deluxe Version ),David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$ 1.29
1279,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],2:51,"Dance , Music",21-Aug-09,One Love ( Deluxe Version ),David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$ 1.29
1280,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],2:51,"Dance , Music",21-Aug-09,One Love ( Deluxe Version ),David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$ 1.29
1281,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:34,"Dance , Music , Rock , House , Electronic",26-Aug-11,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",$ 1.29
1282,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:34,"Dance , Music , Rock , House , Electronic",26-Aug-11,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",$ 1.29
1283,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:34,"Dance , Music , Rock , House , Electronic",26-Aug-11,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",$ 1.29
1284,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:34,"Dance , Music , Rock , House , Electronic",26-Aug-11,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",$ 1.29
1285,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:34,"Dance , Music , Rock , House , Electronic",26-Aug-11,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",$ 1.29
1286,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:34,"Dance , Music , Rock , House , Electronic",26-Aug-11,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",$ 1.29
1287,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:34,"Dance , Music , Rock , House , Electronic",26-Aug-11,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",$ 1.29
1288,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:34,"Dance , Music , Rock , House , Electronic",26-Aug-11,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",$ 1.29
1289,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:34,"Dance , Music , Rock , House , Electronic",26-Aug-11,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",$ 1.29
1290,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:34,"Dance , Music , Rock , House , Electronic",26-Aug-11,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",$ 1.29
1291,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:34,"Dance , Music , Rock , House , Electronic",26-Aug-11,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",$ 1.29
1292,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:34,"Dance , Music , Rock , House , Electronic",26-Aug-11,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",$ 1.29
1293,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:34,"Dance , Music , House , Electronic , Rock",26-Aug-11,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",$ 1.29
1294,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:34,"Dance , Music , House , Electronic , Rock",26-Aug-11,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",$ 1.29
1295,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:34,"Dance , Music , House , Electronic , Rock",26-Aug-11,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",$ 1.29
1296,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:34,"Dance , Music , House , Electronic , Rock",26-Aug-11,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",$ 1.29
