entry_id,category_name,name,company,sku_model,list_price
12847,point shoot digital cameras,kodak easyshare m580 14 mp digital camera with 8x wide angle optical zoom and 3.0-inch lcd pink,kodak,easyshare m580 pink,102.99
12848,point shoot digital cameras,kodak easyshare m550 12 mp digital camera with 5x wide angle optical zoom and 2.7-inch lcd purple,kodak,easyshare m550 purple,89.99
12849,point shoot digital cameras,kodak easyshare m552 14 mp digital camera with 5x optical zoom and 2.7-inch lcd - bluegray new model,kodak,8145872,87.97
12850,point shoot digital cameras,kodak easyshare m552 14 mp digital camera with 5x optical zoom and 2.7-inch lcd - black new model,kodak,1836824,
12851,point shoot digital cameras,kodak easyshare m532 14 mp digital camera with 4x optical zoom and 2.7-inch lcd - red new model,kodak,1689868,89.0
12852,cases bags,new-standard dslr holster - cl4398,ape case,,37.63
12853,digital cameras,kodak c1530 14 mp digital camera with 3x optical zoom - white,kodak,c1530 white digital camera,69.99
12854,blank media,kodak 52125 bd-r 25 pack spindle,kodak,52125,34.93
12855,disposable cameras,kodak max 35mm single use cameras with flash 2 pack,kodak,kmf135,12.37
12856,all-in-one printers,kodak esp 3250 all-in-one - multifunction printer copier scanner - color - ink-jet - copying up to 30 ppm mono 29 ppm color - printing up to 30 ppm mono 29 ppm color - 100 sheets - hi-speed usb,kodak,3250 all-in-one,95.5
12857,surge protectors,apc 11-outlet 3020j surge protector,apc,p11vnt3,30.74
12858,batteries,antiglare screen protec droid incredible,polaroid,pscaghtcdrinc,11.02
12859,cd-r discs,kodak 20111 cd-r 80 10 pack paper box with 10 sleeves,kodak,20111,3.99
12860,usb cables,kodak u-8 usb cable,kodak,1955137,2.99
12861,computers accessories,kingston valueram 2gb 1066mhz pc3-8500 ddr3 desktop memory kvr1066d3 2gr,kingston,kvr1066d3/2gr,13.99
12862,memory,kingston valueram 4 gb kit 2x2 gb modules 1333mhz pc3-1066 ddr3 dimm desktop memory kvr1333d3n9k2 4g,kingston,kvr1333d3n9k2/4g,28.35
12863,computers accessories,kingston valueram 2 gb 800mhz pc2-6400 ddr2 sodimm notebook memory kvr800d2so 2getr,kingston,kvr800d2so/2getr,24.74
12864,blank media,kingston technology sdc4 4gbsp 4gb microsdhc class 4 flash card without adapter - single pack black,kingston,sdc4/4gbsp,7.69
12865,memory,kingston technology 512mb dimm memory 333 mhz pc 2700 184-pin ddr sdram single not a kit ktd4550 512,kingston,ktd4550/512,22.95
12866,computers accessories,kingston hyperx 4 gb kit 2x2 gb modules 1600 mhz ddr3 desktop memory khx1600c8d3k2 4gx,kingston,khx1600c8d3k2/4gx,68.99
12867,memory,kingston hyper x 4 gb kit 2x2gb modules 2133mhz ddr3 xmp grey series desktop memory 4 dual channel kit pc3 17000 240-pin khx2133c9ad3x2k2 4gx,kingston,khx2133c9ad3x2k2/4gx,138.41
12868,blank media,kingston 2 gb microsd flash memory card sdc 2gbsp single pack,kingston,sdc/2gbsp,5.49
12869,usb flash drives,kingston digital 8 gb usb 2.0 hi-speed datatraveler flash drive dt102 8gbz blue,kingston,dt102/8gbz,10.99
12870,computers accessories,kingston 4 gb ddr3 sdram memory module 4 gb 1 x 4 gb 1333mhz ddr31333 pc310600 ecc ddr3 sdram dimm kth-pl313e 4g,kingston,kth-pl313e / 4g,46.13
12871,usb flash drives,kingston datatraveler i - 4 gb usb 2.0 flash drive dti 4gb,kingston,dti4gb,8.5
12872,usb flash drives,kingston digital inc. 8gb datatraveler 100 generation2 2.0 usb flash drive dt100g2 8gbz - black,kingston,dt100g2/8gbz,8.95
12873,usb flash drives,kingston datatraveler 108 4 gb flash drive dt108 4gbz,kingston,dt108/4gbz,8.57
12874,usb flash drives,kingston datatraveler i - 16 gb usb 2.0 flash drive dti 16gb,kingston,dti/16gb,
12875,usb flash drives,kingston datatraveler 410 - 8 gb usb 2.0 flash drive dt410 8gb black,kingston,dt4108gb,15.99
12876,blank media,kingston elite pro 8 gb 133x compactflash memory card cf 8gb-s2,kingston,cf/8gb-s 2,23.66
12877,blank media,kingston 8 gb class 4 sdhc flash memory card sd4 8gb,kingston,sd4/8gb,5.19
12878,connectors adapters,keyspan usa-28x external usb to serial adapter,keyspan,,
12879,trackballs,kensington wireless orbit mouse k72352us,kensington,k72352us,47.24
12880,mice,kensington wireless optical mouse titanium k72276us,kensington,k72276us,14.99
12881,mice,kensington slimblade notebook wireless mouse with nano receiver k72334us,kensington,k72334us,29.99
12882,cases sleeves,kensington protective cover and stand for ipad 2 k39355us,kensington,k39355us,28.94
12883,bags cases,kensington k64632ww tether kit for laptop locking station k64625ww,kensington,k64632ww,26.99
12884,computers accessories,kensington k64562us ultra combosaver combination notebook computer lock,kensington,k64562us,34.61
12885,keyboards,kensington k64407us pro fit usb ps2 washable keyboard with anti-microbial protection black,kensington,k64407us,30.98
12886,computer accessories,adobe flash builder 4 standard,adobe,65069515,201.83
12887,document creation,adobe acrobat 8.0 standard windows,adobe,22002184,189.25
12888,printers,photoshop extended cs5 windows,adobe,,
12889,chargers adapters,kensington k38031us wall air ultrathin notebook power adapter,kensington,k38031us,
12890,batteries,kensington mini battery extender and charger for ipod iphone 1g 3g black,kensington,k33442us,29.99
12891,keyboards,acer iconia tab bluetooth keyboard,acer,bluetooth keyboard,46.99
12892,usb flash drives,kanguru defender 1 gb usb 2.0 flash drive v2 kdv2-1g,kanguru solutions,kdv2-1g,33.43
12893,keyboards,k270 keyboard - wireless - rf - black,logitech,920-003051,24.99
12894,camcorders,jvc picsio gc-fm1a hd camcorder brilliant blue,jvc,gc-fm1a,77.49
12895,headphones,jvc has600b light weight headphones black,jvc,has600b,28.58
12896,headphones,jvc has150px light weight flat folding headphone pink,jvc,has150px,14.3
12897,headphones,jvc hafr50b marshmallow with mic and remote headphones black,jvc,hafr50b,23.48
12898,in-dash navigation,jvc kw-nt1 double-din navigation with 6.4-inch widescreen receiver with detachable touch-panel monitor dvd cd usb sd card ipod iphone usb 2.0 bluetooth,jvc,kwnt1,
12899,wall chargers,just wireless mobile charger for samsung models silver,just wireless,03018,12.99
12900,external hard drives,98541 500 gb external hard drive - silver,imation,,50.67
12901,cases sleeves,just mobile upstand for ipad,just mobile,st-818,
12902,touch screen tablet accessories,the joy factory tournez retractable carbon fiber wall cabinet ipad 1 first generation mount with 360 angle adjust aab101 black,the joy factory,aab101,93.99
12903,chargers adapters,the joy factory powerbullet x low profile 10w rapid usb car charger for ipad iphone blackberry and mobile devices - acc109,the joy factory,acc109,15.5
12904,computers accessories,jaton video-px8400gs lx geforce 8400gs 256mb ddr2 64bit pcie hdtv dvi vga video card,jaton,video-px8400gs_lx,
12905,graphics cards,jaton nvidia geforce 8400gs 256 mb ddr2 dvi vga hdtv low profile pci-express video card video-px8400gs-lxi,jaton,video-px8400gs-lxi,42.99
12906,video capture cards,jaton geforce fx5200 128 mb dual head pci video card,jaton,video-228pci-twin,74.99
12907,shredders,ivr61101 - wireless presenter w laser pointer,innovera,,27.68
12908,networking products,new i-tec t1030 3.5 mm to rca stereo cable personal audio,i-tec,,25.85
12909,speaker systems,iluv isp110 portable amplified stereo speaker case pink,jwin,isp110pnk,9.84
12910,mp3 players accessories,i.sound pink foldable 4x portable speaker system,i.sound,dgun-174,20.58
12911,speaker systems,i.sound 4x foldable portable speaker with battery powered and ac adapter included - replaces dgun-835 white,dreamgear,dgun-172,
12912,computers accessories,i.sound dgipod-1500 twin charger for ipod iphone 1g 3g,isound,dgipod-1500,25.9
12913,cases sleeves,i.sound ipad travel stand,i.sound,dgipad-4542,16.42
12914,laptop netbook computer accessories,ipadw-101 water grime resistant sleeves for ipad and 10-inch tablet black,case logic,ipadw-101,22.43
12915,computers accessories,new iosafe inc rugged portable pa70750u3yr 750 gb external hard drive usb 3.0 7200 rpm water proof,iosafe inc,,456.82
12916,computers accessories,iomega 24x super dvd writer 34694 black,iomega,34694,69.82
12917,computers accessories,iomega minimax firewire 800 usb 2.0 2tb desktop external hard drive 34940 white,iomega,34940,146.98
12918,computers accessories,iomega ego helium 320 gb usb 2.0 portable external hard drive 34943,iomega,34943,
12919,external hard drives,iomega 500gb ego portable hard drive superspeed usb 3.0 usb 2.0 ruby red - 35312,iomega,35312,74.71
12920,,iogear usb 2.0 to serial pda converter cable guc232a,iogear,guc232a,21.99
12921,memory card readers,iogear 50-in-1 usb 2.0 pocket flash memory card reader writer gfr210 silver,iogear,gfr210,13.99
12922,usb network adapters,iogear compact wireless-n usb adapter gwu625 black,iogear,gwu625,18.0
12923,networking products,iogear 4-port hdmi switch with remote ghdmis4 black,iogear,ghdmis4,48.89
12924,switches,iogear 2-port dvi kvmp switch with cable gcs1102 black,iogear,gcs1102,125.48
12925,kvm switches,iogear 2-port miniview micro ps 2 audio kvm switch with 2 cables gcs612a,iogear,gcs612a,11.99
12926,audio cables,iogear 2-port dual-link dvi kvmp switch with 7.1 audio and cables gcs1782,iogear,gcs1782,211.44
12927,,introduction to the nikon d300 d700 vol . 2 advanced topics,blue crane digital,zbc116,18.65
12928,computers accessories,intel classic series mini-itx desktop motherboard supporting many processors in lga775 socket dg41an,intel,boxdg41an,
12929,computers accessories,intel d425kt innovation series motherboard with intel atom d425 processor and intel nm10 express chipset boxd425kt,intel,boxd425kt,71.53
12930,media storage organization,innovera two-hole punched shell case clear 10 pack,innovera,,8.94
12931,mouse pads,innovera gel mouse pad w wrist rest nonskid base 8-1 4 x 9-5 8 blue,innovera,ivr51430,12.0
12932,cd-r discs,innovera cd-r discs 700mb 80min 52x spindle silver 100 pack,innovera,ivr 77990,16.6
12933,mounts,ge 26520 telephone jack wall mount 6 wire for 1 to 3 lines white,general electric,26520,6.99
12934,ac adapters,innergie mcube mini 65 watt universal auto and air adapter for notebooks and portable devices 3 year warranty and energy star certified,innergie,tadp-65ab aa,44.99
12935,power converters,innergie mmini dc10 10w dual 2.1 amp usb auto adapter for ipad 1 and 2 ipod iphone tablet pc s smart phones and other mobile devices,innergie,tadp-10bb aa,16.99
12936,chargers,inland pro 3-in-one kit for iphone ipod white,inland,08522,0.99
12937,computers accessories,inland optical mouse - burgundy,inland computer accessories,,13.6
12938,,1gb 184pin ddr pc2100 266mhz d,edge,pe192068,
12939,,infoprint solutions company 28p1883 - 28p1883 120v usage kit,infoprint solutions,,886.99
12940,video projectors,infocus in3916 3d ready interactive dlp projector w hdmi lan usb speakers - 1280x800 2700 lumens-56 to 124 display,infocus,,
12941,mice,indestructible mouse washable optical usb mouse indigo blue,grandtec,mou-600i,19.99
12942,,incipio technologies pw-106 2-port universal micro and mini usb car charger,incipio,pw-106,16.68
12943,cases sleeves,incipio smart feather case for apple ipad 2 - orange ipad-229,incipio,ipad-229,24.96
12944,cases sleeves,incipio silicrylic case for motorola xoom - black gray mt-110,incipio,mt-110,33.26
12945,cases sleeves,incipio silicrylic case for motorola xoom - magenta gray mt-112,incipio,mt-112,41.78
12946,cases sleeves,incipio premium kickstand for motorola xoom - black nylon mt-113,incipio,mt-113,32.91
12947,touch screen tablet accessories,incipio ipad-211 silicrylic for apple ipad 2 - black black,incipio,ipad-211,30.53
12948,touch screen tablet accessories,incipio ipad-209 feather for apple ipad 2 - iridescent purple,incipio,ipad-209,21.16
12949,switches,d-link dgs 1008p - switch - unmanaged - 8 x 10 100 1000 - desktop - poe,d-link,1008p,132.0
12950,touch screen tablet accessories,incipio ipad-208 feather for apple ipad 2 - frost,incipio,ipad-208,22.39
12951,,incipio 2-port wall charger for ipod iphone and ipad ip-649,incipio,ip-649,
12952,accessory kits,incido brand samsung t759 exhibit 4g combo solid black silicone skin case faceplate cover lcd screen protector rapid car charger for samsung t759 exhibit 4g,incido,,1.87
12953,video projector accessories,in2112 in2114 replacement lamp 3000 hours,infocus,sp-lamp-057,163.83
12954,media storage organization,imation products cd-rw rewritable 700mb 80min 1-4x branded silver 25 pk,imation,,18.6
12955,camera batteries,digipower bp-cn4l replacement li-ion battery for canon nb-4l,digipower,bp-cn4l,10.44
12956,computers accessories,imation defender h200 biometrics 2.5 inch external hard drive 500gb fips 140-2,imation,27820,377.7
12957,cases bags,im2370 case black w bbbw divid,storm,,120.04
12958,speaker systems,iluv i189 speaker system with 3d sound and dock for ipod black,iluv,i189blk,28.85
12959,graphics cards,diamond multimedia amd ati radeon hd 6450 1 gb gddr3 dual link dvi 1 hdmi and vga video card 6450pe31g,diamond multimedia,6450pe31g,59.99
12960,basic,radeon 6870 pcie 1gb,diamond multimedia,,
12961,laptop netbook computer accessories,iluv isp100sil mini portable speaker for mp3 players and ipod silver,iluv,isp100sil,12.24
12962,mp3 player accessories,iluv imm747 audio cube hi-fidelity speaker dock for 2nd generation apple ipad 2 wifi 3g model 16gb 32gb 64gb newest model for apple iphone 4 black,iluv,imm747blk,
12963,cycling gps units,delorme af-7852-000 earthmate pn series ram bicycle mount,delorme,af-7852-000,20.0
12964,cases sleeves,iluv ick826blk professional case with detachable keyboard for 2nd generation apple ipad 2 wifi 3g model 16gb 32gb 64gb newest model black,iluv,ick826blk,61.98
12965,cases,iluv icc618wht 2-piece tinted pc case with soft coating for ipod touch 4g white,iluv,icc618wht,10.01
12966,cases,iluv icc12 silicone case for ipod shuffle 3g - 4 pack multi,iluv,icc12,7.81
12967,chargers adapters,iluv charge-sync cable for samsung galaxy tab - black icb60blk,iluv,icb60blk,12.62
12968,chargers adapters,iluv usb car adapter and usb ac adapter with charge sync cable for galaxy tab iad574blk,iluv,iad574blk,22.82
12969,,iluv usb car adapter with cable for ipod ipad and iphone iad562,iluv,iad562blk,15.99
12970,docking stations,ilive ihp310b home music system with cd player and docking station for iphone and ipod,ilive,ihp310b,72.24
12971,mice,ihome slimline wireless optical mouse black,ihome,ih-m114wb,10.0
12972,mp3 player accessories,ihome rechargeable portable stereo bluetooth speakers with speakerphone,ihome,idm15s,
12973,docking stations,ihome power dock for ipad 1 and 2 ih-ip2006,ihome,ih-ip2006,39.99
12974,webcams,ihome mylife notebook webcam pro pink,ihome,ih-w356np,36.84
12975,memory card readers,ipod iphone power charger,cyberpower,,34.16
12976,power inverters,cyberpower cps150chi ac mobile power inverter converter 12vdc to 120vac 150w cup-mount,cyberpower,cps150chi,69.95
12977,speaker systems,ihome ip21wvc spacesaver application-friendly alarm clock for ipod and iphone white,ihome,ip21wvc,54.01
12978,speaker systems,ihome idm3sc sleek stereo speaker system for ipad iphone ipod and other audio devices silver,ihome,idm3sc,24.99
12979,audio video accessories,solo cup company ic8j7534ct duo shield insulated paper hot cups paper 8 oz . tuscan design 1000 carton,solo cup company,,109.29
12980,cases,ifrogz wrapz for iphone black,ifrogz,iphonewrapz-17,19.99
