object_id,author_team,publication_year,event_name
48005,dl cramer,1977.0,"contributions to primatology ,"
48006,"s berchtold , da keim",1996.0,
48007,"t coquand , gã ? huet",1985.0,"lecture notes in computer science ,"
48008,"p flener , am frisch , b hnich , z kiziltan , i miguel",2002.0,"lecture notes in computer science ,"
48009,ag bar,,"technical report 91-57 , university of massachusetts at amherst ,"
48010,jl massey,,"& hellip ; seminar on digital communications , zurich , switzerland , & hellip ; ,"
48011,"c sloane , gm vilke , tc chan , sr hayden , db hoyt , p",2000.0,"journal of emergency medicine ,"
48012,"wk loh , sw kim , ky whang , i interpolation",,submitted for
48013,"a rossett , j gautier-downes",1991.0,
48014,"ad alexandrov , m ibel , ke schauser , cj scheiman",,
48015,"d mcgregor , da cohen",,
48016,m bletsas,2004.0,"bt technology journal ,"
48017,"ja bargh , m chen , l burrows",1996.0,"journal of personality and social psychology ,"
48018,s mitra,2004.0,
48019,"i lazaridis , k porkaew , s mehrotra",,of acmsigmod conference on the management of
48020,jhj poole,,"phil . mag ,"
48021,"x lin , i stojmenovic",,unpublished
48022,r bohn,,
48023,"wp yang , mw du",,
48024,"mp evans , sm furnell",2001.0,"computer networks ,"
48025,"e hairer , g wanner",2001.0,
48026,"jf crow , m kimura",,"new york ,"
48027,"rj sternberg , el grigorenko",2002.0,"new directions for teaching and learning ,"
48028,"rm karp , s shenker , ch papadimitriou",2003.0,"acm transactions on database systems ,"
48029,gc everest,,"ifip working conference data base management ,"
48030,"ri mclachlan , n robidoux",,
48031,"ta maclean , ja bourgeois , gc hamilton , j kay",1995.0,"journal of emergency medicine ,"
48032,s eggins,,
48033,g ge-hess,,i
48034,b goldman,1985.0,
48035,"jc hower , rf rathbone , um graham , jg groppo , sm",,"proc . int . coal testing conf ,"
48036,m sherman,,
48037,kr walsh,2003.0,"communications-acm ,"
48038,"c faloutsos , hv jagadish , n sidiropoulos",1997.0,"vldb ,"
48039,"g bronevetsky , d marques , k pingali , p stodghill",,
48040,j king,,"computerworld ,"
48041,r adhikari,,"computerworld ,"
48042,"jk lee , bw park",,"computerworld ,"
48043,w kent,1991.0,"vldb ,"
48044,"id starke , jp donnelly , d catovsky , j darrell , sa",1982.0,lancet i
48045,"xb wang , pdf kilduff",,
48046,"n alon , d moshkovitz , s safra",,
48047,y zhang,,
48048,"d kurlander , s feiner",1993.0,"& hellip ; what i do : programming by demonstration table of contents ,"
48049,"js birks , d melzer , h beppuâ ? ¦",2000.0,"cochrane database syst rev ,"
48050,"g wã $ nnman thoresson , b ã?stlund",2002.0,
48051,l chunovic,,"electronic media ,"
48052,d bhandarkar,,submitted for
48053,"p anglade , c michel , t ozaki , s tsuji , x vignon , n",1988.0,"the histochemical journal ,"
48054,d sadek,,"procs of the esca workshop on interactive dialogue systems ,"
48055,r allanâ ? ¦,,"proc . ahm ,"
48056,jc lusth,,"proc . 34th acm se regional conf ,"
48057,"jl hornick , c van eenaeme , o gerard , i dufrasne , l",,"proc . 50th eur . assoc. anim . prod. , zurich , switzerland . p ,"
48058,"a laender , b ribeiro-neto , a dasilva , j teixeira",,sigmod record web
48059,k simmer,2001.0,"cochrane database syst rev ,"
48060,e orniecinski,,"proc . of the 1 â ?? llh vldb conf. , september ,"
48061,"dj sherman , w lyons",,"physical geography ,"
48062,m murata,,
48063,ph lowenberg,,"see cheshire ,"
48064,"t nguyen , v srinivasan",,"proc . acm sigmod conf . on the management of data , montreal , & hellip ; ,"
48065,"pa newhouse , a potter , j corwin , r lenox",1994.0,"neuropsychopharmacology-san diego - ,"
48066,sd kennedy,1988.0,"new directions for program evaluation ,"
48067,b paech,,"submitted to publication ,"
48068,"j buckheit , s chen , d donoho , i johnstone , j",1995.0,
48069,c dyreson,1994.0,"acm sigmod record ,"
48070,eg manning,,"computer networks ,"
48071,f rossi,,
48072,"l ahn , l dabbish",,"proceedings of acm chi 2004 ,"
48073,d rautenbach,2004.0,"discussiones mathematicae graph theory ,"
48074,kd long,1993.0,
48075,d mcfarland,,"from animals to animats ,"
48076,"jh wang , m sun , xy changâ ? ¦",,procs 30th
48077,"am harwood , j chang",1999.0,"social studies and the young learner ,"
48078,"jd mayer , yn gaschke , dl braverman , tw evans",,"journal of personality and social psychology ,"
48079,"cc schwartz , sd miller , aw franzmann",,"international conference on bear research and management ,"
48080,"y gurevich , l harrington",,"automata and games . procs 14th acm stoc ,"
48081,jd langan,1979.0,"ph. d. thesis california univ. , santa barbara. ,"
48082,r kendall,,
48083,an guz,,"vol . i ( 1982 ) ,"
48084,"mb monagan , ko geddes , km heal , g labahn , sm",,
48085,"m borgers , f thonã ©",1992.0,"the histochemical journal ,"
48086,j ruhl,,"computerworld ,"
48087,i fourie,1999.0,"electronic library ,"
48088,j lengyel,1998.0,"ieee computer ,"
48089,dw systeme,,
48090,tw costello,1979.0,"new directions for higher education ,"
48091,"dc mccrory , cd brown",2001.0,"cochrane database syst rev ,"
48092,p bromiley,1991.0,"management science ,"
48093,dj carpenter,2003.0,"bt technology journal ,"
48094,m kirtland,,"technical report , microsoft systems journal , december 1997 , http"
48095,t imielinskiandw,,"proc . acmsigmod int . conf . management of data ,"
48096,am da silva,,
48097,"bv cherkassky , av goldberg",,
48098,"t takken , j van der net , pj helders",2001.0,"cochrane database syst rev ,"
48099,"jp minadeo , ba karaman",1999.0,"journal of emergency medicine ,"
48100,"m komacker , c mohan , j hellerstein",,"proc . of sigmod ,"
48101,"e koshy , ak ganguly",1969.0,
48102,"e servan-schreiber , j wolfers , dm pennock , b",2004.0,"electronic markets ,"
48103,"fd smith , fh campos , f jeffay",,"proc . of acm sigmetrics ,"
48104,sk kenue,,"procs ofspie-mobile robots viii ,"
48105,p des internationalen oderprojekts,,
48106,m maskow,2000.0,"new directions for adult and continuing education ,"
48107,"b ives , mh olson",1984.0,"management science ,"
48108,"ml den besten , t stutzle , m dorigo",,"proceedings of evostimâ ?? 01 ,"
48109,p navrat,1996.0,"information and software technology ,"
48110,pm king,2000.0,"new directions for teaching and learning ,"
48111,"r balzer , d dyer",,"proc . 8th int . vldb conf ,"
48112,lr cohen,1997.0,"new directions for adult and continuing education ,"
48113,r peet,1983.0,"economic geography ,"
48114,b sundgren,1978.0,"vldb surveys ,"
48115,rr tianzhang,,"acm sigmod conference on management of data ,"
48116,"c serveau , g lalmanach , i hirata , j scharfstein ,",1999.0,"european journal of biochemistry ,"
48117,h van heck,,
48118,"l gh , t mj , l ri",1980.0,
48119,m labovitz,,"proc . acm sigcomm ,"
48120,"j fridrich , m goljan , d soukal",,
48121,a blum,1999.0,"proceedings of the international conference on very large & hellip ; ,"
48122,"sw carter , dde long",1999.0,"computer networks ,"
48123,"p tucker , d maier , t sheard , l fegaras",,
48124,"s shenker , d clark",,proc . acm
48125,d kruglinski,1996.0,
48126,jm carro,2004.0,
48127,"m greenberg , a isserman , d krueckeberg , k lowrie ,",1998.0,"applied geography ,"
48128,"w mulak , d wawrzak",1995.0,"fizykochemiczne problemy mineralurgii ,"
48129,"m spreng , m fuchs , a grazebrook",1996.0,"electronic engineering ,"
48130,"a delis , n roussopoulos",1992.0,"proceedings of the international conference on very large & hellip ; ,"
48131,ah cooke,,"phil . mag ,"
48132,dr forsyth,1980.0,"journal of personality and social psychology ,"
48133,"ya aslandogan , c thier",,"proceedings of acm multimedia conference , boston ma ,"
48134,aaaaa algerie,,
48135,"t jefferson , v demicheli , m pratt",2000.0,"cochrane database syst rev ,"
48136,"mde conder , a malnic , d marusic , p potocnik",,
48137,wl bragg,,"phil . mag ,"
48138,"k bohm , k aberer , ej neuhold , x yang",1997.0,"vldb journal ,"
48139,vs tomar,1999.0,
48140,"jl green , te vanzandt , wl clark , jm warnock , j",1984.0,"conference on radar meteorology , 22 nd , zurich , switzerland ,"
48141,b adelberg,,proceedings of
48142,"wj vd heuvel , h weigand",,proc . acm oopsla
48143,rb gennisâ ? ¦,1988.0,
48144,bb mandelbrot,,
48145,j palomar,1997.0,
48146,"es cho , hj kim",2000.0,"information & software technology ,"
48147,"a kondi , r davis",,at
48148,"r haber , r bars , o lengyel",1999.0,"applied mathematics and computer science ,"
48149,"tjw renkema , ew berghout",1997.0,"information and software technology ,"
48150,j widom,1994.0,"sigmod record ,"
48151,"m kranys , j teichmann",1974.0,"& hellip ; of physicists , congress , montreal , canada , june 18-21 , 1973 & hellip ; ,"
48152,"gg hendrix , ed sacerdoti , d sagalowicz , j slocum",1978.0,"acm transactions on database systems ,"
48153,id pearson,2001.0,"bt technology journal ,"
48154,cj van rijsbergen,1986.0,"acm sigir forum ,"
48155,"np pham , pm sarro , kt ng , jn burghartz",,
48156,rf conner,1986.0,"new directions for program evaluation ,"
48157,a rolfsâ ? ¦,1992.0,
48158,"o mokhiamar , m abe",2002.0,"proceedings of the i mech e part d journal of automobile & hellip ; ,"
48159,s kinsey,,"unpublished manuscript ,"
48160,mg is president,,
48161,"u halici , a dogac",1987.0,"acm sigmod record ,"
48162,sm scott,,new directions for adult and continuing education
48163,"j cheng , ar hurson",,"proceedings acm sigmod , pages ,"
48164,a boughtonâ ? ¦,1994.0,
48165,"ss chawathe , h garcia-molina",,
48166,"j li , py cheng , ccj kuo",,submitted for
48167,"t hatley , oj ma , n weaver , d strong",1998.0,"journal of emergency medicine ,"
48168,"ã?dc lemos , lf nascimento",,"7th international conference on management of technology ,"
48169,b law,1998.0,"bt technology journal ,"
48170,"c miller , ja riccio",2002.0,
48171,r rivest,,"technical report rfc 1321 , mit laboratory for computer science"
48172,"eo simonetto , dda ruiz",,"vilnius , lituania"
48173,"dp kormann , ad rubin",,"computer networks ,"
48174,"g eddon , h eddon",1998.0,
48175,jj kemple,1993.0,
48176,t yoo,,
48177,"dc luckham , j vera , s meldal",,"technical report , stanford university , computer systems"
48178,"ip kaminow , eh turner",,
48179,aj steckl,1976.0,"& hellip ; on infrared physics , zurich , switzerland , aug. 11-15 , 1975 . & hellip ; ,"
48180,d sunada,,
48181,iq smith,,"md ,"
48182,"d houry , c colwell , c ott",2001.0,"journal of emergency medicine ,"
48183,p enslin,2001.0,"international journal of educational research ,"
48184,e yourdon,,"computerworld ,"
48185,"wb becker , s engelbrecht , ml becker , c piek , ba",1989.0,"lancet i ,"
48186,fm bass,,management
48187,"k lefevre , r agrawal , v ercegovac , r ramakrishnan ,",,30th international conference on very large data bases ( vldb
48188,"c hall , p bonnet",2005.0,"proceedings of the 31st international conference on very & hellip ; ,"
48189,p ramanan,,
48190,"f casati , mc shan",,"proceedings of the international conference on very large & hellip ; ,"
48191,"hs bloom , b glispie",,"unpublished paper . new york : manpower demonstration research & hellip ; ,"
48192,pb gibbons,,proc . 1998 acm sigmod international conference on management
48193,"s chen , b liu , ea rundensteiner",2004.0,"acm transactions on database systems ,"
48194,abp lever,,"acc . chem . res ,"
48195,f siebenmann,,"proc int otol congr ,"
48196,"mb jones , j regehr",,
48197,"a zramdini , r ingold",,
48198,"hh ehricke , em qannari , hjh macfie , p courcoux , de",1998.0,"information and software technology ,"
48199,"vsw lam , j padget",,submitted for
48200,pj edelson,1992.0,"new directions for adult and continuing education ,"
48201,jp penot,,optimization ( to
48202,ea kiedman,2001.0,
48203,a graven,,pc
48204,"m kempa , v linnemann",2002.0,"information & software technology ,"
48205,"j stoer , c witzgall",1970.0,
48206,"c atkeson , a moore",,"artificial intelligence review ,"
48207,"j van den bercken , jp dittrich , b seeger",,international conference on management of
48208,j han,,
48209,k premaratne,,
48210,"d toman , d niwinski",,"& hellip ; 5th international conference on extending database & hellip ; ,"
48211,"fam martin , f noble , wi martinique , k marx",,
48212,"p salen , r oconnor , b passarello , d pancu , s",2001.0,"journal of emergency medicine ,"
48213,bc ooi,1990.0,
48214,"h mukaiyama , m oku , m baba , t samizo , at hammond ,",2002.0,"genes to cells ,"
48215,j henkel,2003.0,"unpublished manuscript ,"
48216,"t yoshida , s kanaoka , sj aoshima",,"submitted for publication ,"
48217,"cf chiasserini , f cuomo , l piacentini , m rossi , i",2004.0,"computer networks ,"
48218,"dd gajski , r kuhn",,"ieee computer ,"
48219,"k zhu , b mukherjee",,
48220,kl newman,2000.0,"academy of management review ,"
48221,"sc arya , a varma",2001.0,"journal of emergency medicine ,"
48222,s bernfield,,"md ,"
48223,"eb gruzdev , ni laguntsov , bi nikolaev , ga",,"at . energ ,"
48224,mah dempster,1994.0,"bt technology journal ,"
48225,j rennie,2004.0,"ieee transactions on knowledge and data engineering ,"
48226,"ls blokh , bi bondarenko",,"no . i ,"
48227,"a fahr , g reiter",1999.0,"cellular and molecular biology letters ,"
48228,t wolf,,"& hellip ; with : new directions in collaborative teaching , learning ,"
48229,"r agrawal , r srikant , d thomas",,"technical report , stanford university ,"
48230,j dvorak,,"pc magazine ,"
48231,"gs rushbrooke , hi scoins",,"phil . mag ,"
48232,d brutzman,1996.0,"proceedings of the 23rd annual conference on computer & hellip ; ,"
48233,a laub,1995.0,
48234,"p vanbekbergen , c ykman-couvreur , b lin",,"proc . int . workshop on logic synthesis ,"
48235,"t wierzbicki , bc simonsen",,"technical report , department of ocean engineering , massachusetts"
48236,kma hossain,,"proceedings of the 23rd conference on our world in concrete & hellip ; ,"
48237,h ackermann,,demonstration demand and logic towards reusable launch
48238,"k mahalingam , mn huhns",,
48239,h bracker,,"rennes i ,"
48240,"rs matthews , pv shirodaria",1973.0,"lancet i ,"
48241,"t cichocki , b gonsior , m hã ¶ fert , l jarczyk , e",1988.0,"the histochemical journal ,"
48242,mj wharton,,"proc int seed test assoc ,"
48243,"tf chen , jl baer",,proc .
48244,"a don , l teodosio , j lambert , d atchley",1994.0,"proceedings of the second acm international conference on & hellip ; ,"
48245,"gm lohman , jc stoltzfus , an benson , md martin , af",1983.0,"proceedings of the 1983 acm sigmod international conference & hellip ; ,"
48246,"hh goldsmith , j reilly , ks lemery , s longley , a",,"unpublished manuscript ,"
48247,"r chaisewikul , md privitera , jl hutton , ag marson",2001.0,"cochrane database syst rev ,"
48248,"h chou , d dewltt",,"proc of the 11th vldb conf , stockholm , sweden , aug ,"
48249,"e denney , b fischer , d hutter",2005.0,"proceedings of the 20th ieee/acm international conference on & hellip ; ,"
48250,"g cormode , s muthukrishnan , i rozenbaum",2005.0,"proceedings of the 31st international conference on very & hellip ; ,"
48251,"ys chow , h teicher",1988.0,
48252,"s brin , r motwani , c silverstein",,proceedings of the 1997 acm-sigmod conference on management
48253,"j zupan , p garner",2000.0,"cochrane database syst rev ,"
48254,"j shanmugasundaram , j kiernan , e shekita , c fan , j",2001.0,"proceedings of the 27th international conference on very & hellip ; ,"
48255,"ma saunders , f roberts",,"proceedings of the 23rd conference on hurricanes and & hellip ; ,"
48256,"dj hirsch , c burack",2001.0,"new directions for higher education ,"
48257,"ws moore , s hunter",1993.0,"new directions for teaching and learning ,"
48258,"m stonebraker , b rubenstem , a guttman",,"proc acm database week , sigmod conf , san jose , ca , may ,"
48259,"md tingle , r mahmud , jl maggs , m pirmohamed , bk",1997.0,"md ,"
48260,e bott,,
48261,"a gotlieb , t denmat , b botella",2005.0,"proceedings of the 20th ieee/acm international conference on & hellip ; ,"
48262,mo dayhoff,,"md ,"
48263,"ei chong , s das , a yalamanchi , m jagannath , c",2001.0,"& hellip ; , 2001 . proceedings . 17th international conference on ,"
48264,"t nakagawa , h ogawa",1997.0,"genes to cells ,"
48265,g grã $ tzer,1979.0,
