amazon_id,legal_info,alb_name,dollar_price,song_label,publication_date,genre_classification,musician
44598,Death Row,Tha Doggfather [ Explicit ],$ 0.99,When I Grow Up [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44599,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Snoop Bounce [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44600,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Gold Rush [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44601,Death Row,Tha Doggfather [ Explicit ],$ 0.99,( Tear 'Em Off ) Me and My Doggz [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44602,Death Row,Tha Doggfather [ Explicit ],$ 0.99,You Thought [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44603,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Vapors [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44604,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Groupie [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44605,Death Row,Tha Doggfather [ Explicit ],$ 0.99,2001 [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44606,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Sixx Minutes [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44607,Death Row,Tha Doggfather [ Explicit ],$ 0.99,( D.J. ) Wake Up [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44608,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Snoop 's Upside Ya Head [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44609,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Blueberry [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44610,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Traffic Jam [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44611,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Doggyland [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44612,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Downtown Assassins [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44613,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Outro [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44614,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Intro [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44615,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Doggfather [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44616,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Ride 4 Me [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44617,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Up Jump Tha Boogie [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44618,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Freestyle Conversation [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44619,Death Row,Tha Doggfather [ Explicit ],$ 0.99,When I Grow Up [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44620,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Snoop Bounce [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44621,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Gold Rush [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44622,Death Row,Tha Doggfather [ Explicit ],$ 0.99,( Tear 'Em Off ) Me and My Doggz [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44623,Death Row,Tha Doggfather [ Explicit ],$ 0.99,You Thought [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44624,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Vapors [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44625,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Groupie [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44626,Death Row,Tha Doggfather [ Explicit ],$ 0.99,2001 [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44627,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Sixx Minutes [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44628,Death Row,Tha Doggfather [ Explicit ],$ 0.99,( D.J. ) Wake Up [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44629,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Snoop 's Upside Ya Head [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44630,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Blueberry [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44631,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Traffic Jam [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44632,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Doggyland [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44633,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Downtown Assassins [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44634,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Outro [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44635,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Intro [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44636,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Doggfather [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44637,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Ride 4 Me [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44638,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Up Jump Tha Boogie [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44639,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Freestyle Conversation [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44640,Death Row,Tha Doggfather [ Explicit ],$ 0.99,When I Grow Up [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44641,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Snoop Bounce [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44642,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Gold Rush [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44643,Death Row,Tha Doggfather [ Explicit ],$ 0.99,( Tear 'Em Off ) Me and My Doggz [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44644,Death Row,Tha Doggfather [ Explicit ],$ 0.99,You Thought [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44645,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Vapors [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44646,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Groupie [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44647,Death Row,Tha Doggfather [ Explicit ],$ 0.99,2001 [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44648,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Sixx Minutes [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44649,Death Row,Tha Doggfather [ Explicit ],$ 0.99,( D.J. ) Wake Up [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44650,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Snoop 's Upside Ya Head [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44651,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Blueberry [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44652,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Traffic Jam [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44653,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Doggyland [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44654,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Downtown Assassins [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44655,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Outro [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44656,( C ) 2010 Priority Records LLC,Tha Last Meal [ Explicit ],$ 1.29,Intro [ Explicit ],"July 9 , 2010",Rap & Hip-Hop,Snoop Dogg
44657,( C ) 2010 Priority Records LLC,Tha Last Meal [ Explicit ],$ 1.29,Hennesey N Buddah ( Feat . KoKane ) [ Explicit ],"July 9 , 2010",Rap & Hip-Hop,Snoop Dogg
44658,( C ) 2010 Priority Records LLC,Tha Last Meal [ Explicit ],$ 1.29,Snoop Dogg ( What 's My Name Pt. 2 ) [ Explicit ],"July 9 , 2010",Rap & Hip-Hop,Snoop Dogg
44659,( C ) 2010 Priority Records LLC,Tha Last Meal [ Explicit ],$ 1.29,True Lies ( Feat . KoKane ) [ Explicit ],"July 9 , 2010",Rap & Hip-Hop,Snoop Dogg
44660,( C ) 2010 Priority Records LLC,Tha Last Meal [ Explicit ],$ 1.29,"Wrong Idea ( Feat . Bad Azz , KoKane And Lil ' HD ) [ Explicit ]","July 9 , 2010",Rap & Hip-Hop,Snoop Dogg
44661,( C ) 2010 Priority Records LLC,Tha Last Meal [ Explicit ],$ 1.29,Go Away ( Feat . KoKane ) [ Explicit ],"July 9 , 2010",Rap & Hip-Hop,Snoop Dogg
44662,( C ) 2010 Priority Records LLC,Tha Last Meal [ Explicit ],$ 1.29,"Set It Off ( Feat . MC Ren , The Lady Of Rage , Nate Dogg And Ice Cube ) [ Explicit ]","July 9 , 2010",Rap & Hip-Hop,Snoop Dogg
44663,( C ) 2010 Priority Records LLC,Tha Last Meal [ Explicit ],$ 1.29,Stacey Adams ( Feat . KoKane ) [ Explicit ],"July 9 , 2010",Rap & Hip-Hop,Snoop Dogg
44664,( C ) 2010 Priority Records LLC,Tha Last Meal [ Explicit ],$ 1.29,"Lay Low ( Feat . Master P , Nate Dogg , Butch Cassidy And Tha Eastsidaz ) [ Explicit ]","July 9 , 2010",Rap & Hip-Hop,Snoop Dogg
44665,( C ) 2010 Priority Records LLC,Tha Last Meal [ Explicit ],$ 1.29,Bring It On ( Feat . Suga Free And KoKane ) [ Explicit ],"July 9 , 2010",Rap & Hip-Hop,Snoop Dogg
44666,( C ) 2010 Priority Records LLC,Tha Last Meal [ Explicit ],$ 1.29,Game Court ( Skit ) ( Feat . Mac Minista ) [ Explicit ],"July 9 , 2010",Rap & Hip-Hop,Snoop Dogg
44667,( C ) 2010 Priority Records LLC,Tha Last Meal [ Explicit ],$ 1.29,Issues [ Explicit ],"July 9 , 2010",Rap & Hip-Hop,Snoop Dogg
44668,( C ) 2010 Priority Records LLC,Tha Last Meal [ Explicit ],$ 1.29,Brake Fluid ( Biiittch Pump Yo Brakes ) ( Feat . KoKane ) [ Explicit ],"July 9 , 2010",Rap & Hip-Hop,Snoop Dogg
44669,( C ) 2010 Priority Records LLC,Tha Last Meal [ Explicit ],$ 1.29,Ready 2 Ryde ( Feat . Eve ) [ Explicit ],"July 9 , 2010",Rap & Hip-Hop,Snoop Dogg
44670,( C ) 2010 Priority Records LLC,Tha Last Meal [ Explicit ],$ 1.29,Loosen ' Control ( Feat . Butch Cassidy ) [ Explicit ],"July 9 , 2010",Rap & Hip-Hop,Snoop Dogg
44671,( C ) 2010 Priority Records LLC,Tha Last Meal [ Explicit ],$ 1.29,I Ca n't Swim [ Explicit ],"July 9 , 2010",Rap & Hip-Hop,Snoop Dogg
44672,( C ) 2010 Priority Records LLC,Tha Last Meal [ Explicit ],$ 1.29,Leave Me Alone [ Explicit ],"July 9 , 2010",Rap & Hip-Hop,Snoop Dogg
44673,( C ) 2010 Priority Records LLC,Tha Last Meal [ Explicit ],$ 1.29,Back Up Off Me ( Feat . Master P And Mr. Magic ) [ Explicit ],"July 9 , 2010",Rap & Hip-Hop,Snoop Dogg
44674,( C ) 2010 Priority Records LLC,Tha Last Meal [ Explicit ],$ 1.29,Y' All Gone Miss Me ( Feat . KoKane ) [ Explicit ],"July 9 , 2010",Rap & Hip-Hop,Snoop Dogg
44675,( C ) 2010 Young Money Entertainment/Cash Money Records/Universal Motown,Thank Me Later ( Edited Version ),$ 1.29,Fireworks ( Edited ) [ feat . Alicia Keys ],"June 16 , 2010",Rap & Hip-Hop,Drake
44676,( C ) 2010 Young Money Entertainment/Cash Money Records/Universal Motown,Thank Me Later ( Edited Version ),$ 1.29,Karaoke,"June 16 , 2010",Rap & Hip-Hop,Drake
44677,( C ) 2010 Young Money Entertainment/Cash Money Records/Universal Motown,Thank Me Later ( Edited Version ),$ 1.29,The Resistance ( Edited ),"June 16 , 2010",Rap & Hip-Hop,Drake
44678,( C ) 2010 Young Money Entertainment/Cash Money Records/Universal Motown,Thank Me Later ( Edited Version ),$ 1.29,Over ( Edited ),"June 16 , 2010",Rap & Hip-Hop,Drake
44679,( C ) 2010 Young Money Entertainment/Cash Money Records/Universal Motown,Thank Me Later ( Edited Version ),$ 1.29,Show Me A Good Time ( Edited ),"June 16 , 2010",Rap & Hip-Hop,Drake
44680,( C ) 2010 Young Money Entertainment/Cash Money Records/Universal Motown,Thank Me Later ( Edited Version ),$ 1.29,Up All Night ( Edited ) [ feat . Nicki Minaj ],"June 16 , 2010",Rap & Hip-Hop,Drake
44681,( C ) 2010 Young Money Entertainment/Cash Money Records/Universal Motown,Thank Me Later ( Edited Version ),$ 1.29,"Fancy ( Edited ) [ feat . T.I. , Swizz Beatz ]","June 16 , 2010",Rap & Hip-Hop,Drake
44682,( C ) 2010 Young Money Entertainment/Cash Money Records/Universal Motown,Thank Me Later ( Edited Version ),$ 1.29,Shut It Down ( Edited ),"June 16 , 2010",Rap & Hip-Hop,Drake
44683,( C ) 2010 Young Money Entertainment/Cash Money Records/Universal Motown,Thank Me Later ( Edited Version ),$ 1.29,Unforgettable ( Edited ) [ feat . Young Jeezy ],"June 16 , 2010",Rap & Hip-Hop,Drake
44684,( C ) 2010 Young Money Entertainment/Cash Money Records/Universal Motown,Thank Me Later ( Edited Version ),$ 1.29,Light Up ( Edited ) [ feat . JAY-Z ],"June 16 , 2010",Rap & Hip-Hop,Drake
44685,( C ) 2010 Young Money Entertainment/Cash Money Records/Universal Motown,Thank Me Later ( Edited Version ),$ 1.29,Miss Me ( Edited Version ) [ feat . Lil Wayne ] [ Clean ],"June 16 , 2010",Rap & Hip-Hop,Drake
44686,( C ) 2010 Young Money Entertainment/Cash Money Records/Universal Motown,Thank Me Later ( Edited Version ),$ 1.29,Cece 's Interlude,"June 16 , 2010",Rap & Hip-Hop,Drake
44687,( C ) 2010 Young Money Entertainment/Cash Money Records/Universal Motown,Thank Me Later ( Edited Version ),$ 1.29,Find Your Love,"June 16 , 2010",Rap & Hip-Hop,Drake
44688,( C ) 2010 Young Money Entertainment/Cash Money Records/Universal Motown,Thank Me Later ( Edited Version ),$ 1.29,Thank Me Now ( Edited ),"June 16 , 2010",Rap & Hip-Hop,Drake
44689,( C ) 2010 Young Money Entertainment/Cash Money Records,Thank Me Later ( Explicit Version ) [ Explicit ],$ 1.29,Fireworks ( Explicit ) [ feat . Alicia Keys ],"June 15 , 2010",Rap & Hip-Hop,Drake
44690,( C ) 2010 Young Money Entertainment/Cash Money Records,Thank Me Later ( Explicit Version ) [ Explicit ],$ 1.29,Karaoke,"June 15 , 2010",Rap & Hip-Hop,Drake
44691,( C ) 2010 Young Money Entertainment/Cash Money Records,Thank Me Later ( Explicit Version ) [ Explicit ],$ 1.29,The Resistance ( Explicit ),"June 15 , 2010",Rap & Hip-Hop,Drake
44692,( C ) 2010 Young Money Entertainment/Cash Money Records,Thank Me Later ( Explicit Version ) [ Explicit ],$ 1.29,Over ( Explicit Version ) [ Explicit ],"June 15 , 2010",Rap & Hip-Hop,Drake
44693,( C ) 2010 Young Money Entertainment/Cash Money Records,Thank Me Later ( Explicit Version ) [ Explicit ],$ 1.29,Show Me A Good Time ( Explicit ),"June 15 , 2010",Rap & Hip-Hop,Drake
44694,( C ) 2010 Young Money Entertainment/Cash Money Records,Thank Me Later ( Explicit Version ) [ Explicit ],$ 1.29,Up All Night ( Explicit ) [ feat . Nicki Minaj ],"June 15 , 2010",Rap & Hip-Hop,Drake
44695,( C ) 2010 Young Money Entertainment/Cash Money Records,Thank Me Later ( Explicit Version ) [ Explicit ],$ 1.29,"Fancy ( Explicit ) [ feat . T.I. , Swizz Beatz ]","June 15 , 2010",Rap & Hip-Hop,Drake
44696,( C ) 2010 Young Money Entertainment/Cash Money Records,Thank Me Later ( Explicit Version ) [ Explicit ],$ 1.29,Shut It Down ( Explicit ) [ feat . The-Dream ],"June 15 , 2010",Rap & Hip-Hop,Drake
44697,( C ) 2010 Young Money Entertainment/Cash Money Records,Thank Me Later ( Explicit Version ) [ Explicit ],$ 1.29,Unforgettable ( Explicit ) [ feat . Young Jeezy ],"June 15 , 2010",Rap & Hip-Hop,Drake
44698,( C ) 2010 Young Money Entertainment/Cash Money Records,Thank Me Later ( Explicit Version ) [ Explicit ],$ 1.29,Light Up ( Explicit ) [ feat . JAY-Z ],"June 15 , 2010",Rap & Hip-Hop,Drake
44699,( C ) 2010 Young Money Entertainment/Cash Money Records,Thank Me Later ( Explicit Version ) [ Explicit ],$ 1.29,Miss Me ( Explicit Version ) [ feat . Lil Wayne ] [ Explicit ],"June 15 , 2010",Rap & Hip-Hop,Drake
44700,( C ) 2010 Young Money Entertainment/Cash Money Records,Thank Me Later ( Explicit Version ) [ Explicit ],$ 1.29,Cece 's Interlude,"June 15 , 2010",Rap & Hip-Hop,Drake
44701,( C ) 2010 Young Money Entertainment/Cash Money Records,Thank Me Later ( Explicit Version ) [ Explicit ],$ 1.29,Find Your Love,"June 15 , 2010",Rap & Hip-Hop,Drake
44702,( C ) 2010 Young Money Entertainment/Cash Money Records,Thank Me Later ( Explicit Version ) [ Explicit ],$ 1.29,Thank Me Now ( Explicit ),"June 15 , 2010",Rap & Hip-Hop,Drake
44703,2012 Lamb & Lion,Thank You Billy Graham,$ 0.99,Thank You Billy Graham,"September 11 , 2012","Rap & Hip-Hop , Christian Contemporary Music , Christian , Pop","Pat Boone , Faith Hill , Tim McGraw , David Pack , Reba McEntire , LeAnn Rimes , Kenny Rogers , Brad Paisley , Andrae Crouch , Billy Dean , Larry King"
44704,2012 Lamb & Lion,Thank You,$ 1.29,Thank You,"July 23 , 2013",Dance & Electronic,Third Party
44705,2011 Full Circle Records,That Crazy Sound ( feat . Kim Sozzi ) - Single,$ 0.99,That Crazy Sound ( feat . Kim Sozzi ),"October 18 , 2011","Dance & Electronic , Children 's Music",Kim and the Gang
44706,"( C ) 2014 Mercury Records , a Division of UMG Recordings , Inc.",That Girl,$ 1.29,Falling,"January 14 , 2014",Country,Jennifer Nettles
44707,"( C ) 2014 Mercury Records , a Division of UMG Recordings , Inc.",That Girl,$ 1.29,Me Without You,"January 14 , 2014",Country,Jennifer Nettles
44708,"( C ) 2014 Mercury Records , a Division of UMG Recordings , Inc.",That Girl,$ 1.29,Moneyball,"January 14 , 2014",Country,Jennifer Nettles
44709,"( C ) 2014 Mercury Records , a Division of UMG Recordings , Inc.",That Girl,$ 1.29,That Girl,"January 14 , 2014",Country,Jennifer Nettles
44710,"( C ) 2014 Mercury Records , a Division of UMG Recordings , Inc.",That Girl,$ 1.29,This Angel,"January 14 , 2014",Country,Jennifer Nettles
44711,"( C ) 2014 Mercury Records , a Division of UMG Recordings , Inc.",That Girl,$ 1.29,Jealousy,"January 14 , 2014",Country,Jennifer Nettles
44712,"( C ) 2014 Mercury Records , a Division of UMG Recordings , Inc.",That Girl,$ 1.29,This One 's For You,"January 14 , 2014",Country,Jennifer Nettles
44713,"( C ) 2014 Mercury Records , a Division of UMG Recordings , Inc.",That Girl,$ 1.29,Know You Wan na Know,"January 14 , 2014",Country,Jennifer Nettles
44714,"( C ) 2014 Mercury Records , a Division of UMG Recordings , Inc.",That Girl,$ 1.29,Thank You,"January 14 , 2014",Country,Jennifer Nettles
44715,"( C ) 2014 Mercury Records , a Division of UMG Recordings , Inc.",That Girl,$ 1.29,Good Time To Cry,"January 14 , 2014",Country,Jennifer Nettles
44716,"( C ) 2014 Mercury Records , a Division of UMG Recordings , Inc.",That Girl,$ 1.29,Like A Rock,"January 14 , 2014",Country,Jennifer Nettles
44717,2015 B.A.M.F. Entertainment Inc.,That Other Ship,$ 0.99,That Other Ship,"June 22 , 2015","Pop , Rock",Kevin Rudolf
44718,2014 SoSerious Music Corp,That Work ( feat . Fetty Wap ) [ Explicit ],$ 0.99,That Work ( feat . Fetty Wap ) [ Explicit ],"August 26 , 2014","R&B , Rap & Hip-Hop , Soul",Dylie Dollas
44719,2014 SoSerious Music Corp,That 's the Way It Is ( Legacy Edition ),$ 0.99,I Just Ca n't Help Believin ',"August 1 , 2014",Pop,Elvis Presley
44720,2014 SoSerious Music Corp,That 's the Way It Is ( Legacy Edition ),$ 0.99,Twenty Days and Twenty Nights,"August 1 , 2014",Pop,Elvis Presley
44721,2014 SoSerious Music Corp,That 's the Way It Is ( Legacy Edition ),$ 0.99,How the Web Was Woven,"August 1 , 2014",Pop,Elvis Presley
44722,2014 SoSerious Music Corp,That 's the Way It Is ( Legacy Edition ),$ 0.99,Patch It Up,"August 1 , 2014",Pop,Elvis Presley
44723,2014 SoSerious Music Corp,That 's the Way It Is ( Legacy Edition ),$ 0.99,Mary in the Morning,"August 1 , 2014",Pop,Elvis Presley
44724,2014 SoSerious Music Corp,That 's the Way It Is ( Legacy Edition ),$ 0.99,You Do n't Have to Say You Love Me,"August 1 , 2014",Pop,Elvis Presley
44725,2014 SoSerious Music Corp,That 's the Way It Is ( Legacy Edition ),$ 0.99,You 've Lost That Loving Feeling,"August 1 , 2014",Pop,Elvis Presley
44726,2014 SoSerious Music Corp,That 's the Way It Is ( Legacy Edition ),$ 0.99,I 've Lost You,"August 1 , 2014",Pop,Elvis Presley
44727,2014 SoSerious Music Corp,That 's the Way It Is ( Legacy Edition ),$ 0.99,Just Pretend,"August 1 , 2014",Pop,Elvis Presley
44728,2014 SoSerious Music Corp,That 's the Way It Is ( Legacy Edition ),$ 0.99,Stranger In the Crowd,"August 1 , 2014",Pop,Elvis Presley
