amazon_id,music_album,song_duration,rights_info,available_date,creator,genre_classification,song_title,tune_price
10644,Classic Standards,5:58,2009 Q-Zone Records,,Selena,"International , Latin Music",Someone To Watch Over Me,$ 0.99
10645,Classic Standards,3:09,2009 Q-Zone Records,,Selena,"International , Latin Music",They Ca n't Take That Away from Me,$ 0.89
10646,Classic Standards,2:58,2009 Q-Zone Records,,Selena,"International , Latin Music",How High The Moon,$ 0.99
10647,Classic Standards,2:52,2009 Q-Zone Records,,Selena,"International , Latin Music",The Very Thought Of You,$ 0.89
10648,Classic Standards,3:04,2009 Q-Zone Records,,Selena,"International , Latin Music",Fly Me to the Moon,$ 0.99
10649,Classic Standards,2:46,2009 Q-Zone Records,,Selena,"International , Latin Music",A Fine Romance,$ 0.99
10650,Classic Standards,3:12,2009 Q-Zone Records,,Selena,"International , Latin Music",That Old Feeling,$ 0.99
10651,Classic Standards,2:54,2009 Q-Zone Records,,Selena,"International , Latin Music",Walking My Baby Back Home,$ 1.29
10652,Cleaning Up,6:38,( c ) 2009 Mirau Musik,"November 18 , 2009",Good Guy Mikesh & Filburt,"Electronica , Dance & Electronic , House",Cleaning Up ( Original ),$ 0.89
10653,Cleaning Up,6:19,( c ) 2009 Mirau Musik,"November 18 , 2009",Good Guy Mikesh & Filburt,"Electronica , Dance & Electronic , House",Serpico ( Original ),$ 0.89
10654,Cleaning Up,8:04,( c ) 2009 Mirau Musik,"November 18 , 2009",Good Guy Mikesh & Filburt,"Electronica , Dance & Electronic , House",Cleaning Up ( Mark E Remix ),$ 0.89
10655,Cleaning Up,5:49,( c ) 2009 Mirau Musik,"November 18 , 2009",Good Guy Mikesh & Filburt,"Electronica , Dance & Electronic , House",Taurus Sleeps ( Original ),$ 0.89
10656,Clear My Head,6:02,( C ) 2008 EXX Records,"March 16 , 2008",Electrixx,"Electronica , Dance & Electronic , House",Clear My Head ( Feat . Jodyz ),$ 0.99
10657,Clear My Head,6:24,( C ) 2008 EXX Records,"March 16 , 2008",Electrixx,"Electronica , Dance & Electronic , House",Clear My Head ( Oscar Remix ) [ Feat . Jodyz ],$ 0.99
10658,Clear My Head,6:20,( C ) 2008 EXX Records,"March 16 , 2008",Electrixx,"Electronica , Dance & Electronic , House",Our System ( Feat . Jodyz ),$ 0.99
10659,Clear My Head,6:02,( C ) 2008 EXX Records,"March 16 , 2008",Electrixx,"Electronica , Dance & Electronic , House",Feel It ( Feat . Jodyz ),$ 0.99
10660,Climbin ' ( Piano Weapon ) ( Remixes ),3:46,( C ) 2014 Polydor Ltd. ( UK ),"November 30 , 2014",Doorly and Shadow Child,Dance & Electronic,Climbin ' ( Piano Weapon ) ( Riva Starr Remix ),$ 1.29
10661,Climbin ' ( Piano Weapon ) ( Remixes ),4:37,( C ) 2014 Polydor Ltd. ( UK ),"November 30 , 2014",Doorly and Shadow Child,Dance & Electronic,Climbin ' ( Piano Weapon ) ( Toyboy & Robin Remix ),$ 1.29
10662,Climbin ' ( Piano Weapon ) ( Remixes ),5:18,( C ) 2014 Polydor Ltd. ( UK ),"November 30 , 2014",Doorly and Shadow Child,Dance & Electronic,Climbin ' ( Piano Weapon ) ( Nicky Night Time Remix ),$ 1.29
10663,Climbin ' ( Piano Weapon ) ( Remixes ),6:20,( C ) 2014 Polydor Ltd. ( UK ),"November 30 , 2014",Doorly and Shadow Child,Dance & Electronic,Climbin ' ( Piano Weapon ) ( Kry Wolf Remix ),$ 1.29
10664,Climbin ' ( Piano Weapon ) ( Remixes ),4:56,( C ) 2014 Polydor Ltd. ( UK ),"November 30 , 2014",Doorly and Shadow Child,Dance & Electronic,Piano Weapon ( Instrumental ),$ 1.29
10665,Climbin ' ( Piano Weapon ),3:33,( C ) 2014 Polydor Ltd. ( UK ),"November 30 , 2014",Doorly and Shadow Child,Dance & Electronic,Climbin ' ( Piano Weapon ),$ 1.29
10666,Close to You ( feat . And Then ),3:22,2012 Hybris,"June 4 , 2012",Lucas Nord,Pop,Close to You ( feat . And Then ) [ Radio Edit ],$ 0.99
10667,Close to You ( feat . And Then ),6:09,2012 Hybris,"June 4 , 2012",Lucas Nord,Pop,Close to You ( feat . And Then ) [ Extended Mix ],$ 0.99
10668,Closer,3:03,( C ) 2015 Mod y Vi Records,"January 27 , 2015",Nathaniel Rateliff,Folk,Liverpool,$ 1.29
10669,Closer,3:30,( C ) 2015 Mod y Vi Records,"January 27 , 2015",Nathaniel Rateliff,Folk,Easy,$ 1.29
10670,Closer,3:58,( C ) 2015 Mod y Vi Records,"January 27 , 2015",Nathaniel Rateliff,Folk,Something Beautiful,$ 1.29
10671,Closer,3:19,( C ) 2015 Mod y Vi Records,"January 27 , 2015",Nathaniel Rateliff,Folk,Laughter,$ 1.29
10672,Closer,4:02,( C ) 2015 Mod y Vi Records,"January 27 , 2015",Nathaniel Rateliff,Folk,Closer,$ 1.29
10673,Closer,3:01,( C ) 2015 Mod y Vi Records,"January 27 , 2015",Nathaniel Rateliff,Folk,Winded,$ 1.29
10674,Cloud Nine,3:31,( C ) 1991 Motown Record Company L.P.,"December 16 , 1991",The Temptations,"R&B , Soul",Cloud Nine,$ 1.29
10675,Cloud Nine,3:04,( C ) 1991 Motown Record Company L.P.,"December 16 , 1991",The Temptations,"R&B , Soul",I Heard It Through The Grapevine,$ 1.29
10676,Cloud Nine,9:36,( C ) 1991 Motown Record Company L.P.,"December 16 , 1991",The Temptations,"R&B , Soul","Runaway Child , Running Wild",$ 1.29
10677,Cloud Nine,2:30,( C ) 1991 Motown Record Company L.P.,"December 16 , 1991",The Temptations,"R&B , Soul",Love Is A Hurtin ' Thing,$ 1.29
10678,Cloud Nine,2:40,( C ) 1991 Motown Record Company L.P.,"December 16 , 1991",The Temptations,"R&B , Soul",Hey Girl,$ 1.29
10679,Cloud Nine,2:59,( C ) 1991 Motown Record Company L.P.,"December 16 , 1991",The Temptations,"R&B , Soul",Why Did She Have To Leave Me ( Why Did She Have To Go ),$ 1.29
10680,Cloud Nine,2:40,( C ) 1991 Motown Record Company L.P.,"December 16 , 1991",The Temptations,"R&B , Soul",I Need Your Lovin ',$ 1.29
10681,Cloud Nine,2:31,( C ) 1991 Motown Record Company L.P.,"December 16 , 1991",The Temptations,"R&B , Soul",Do n't Let Him Take Your Love From Me,$ 1.29
10682,Cloud Nine,3:00,( C ) 1991 Motown Record Company L.P.,"December 16 , 1991",The Temptations,"R&B , Soul",I Got ta Find A Way ( To Get You Back ),$ 1.29
10683,Cloud Nine,2:32,( C ) 1991 Motown Record Company L.P.,"December 16 , 1991",The Temptations,"R&B , Soul",Gon na Keep On Tryin ' Till I Win Your Love,$ 1.29
10684,Club Ca n't Handle Me,3:52,( C ) 1991 Motown Record Company L.P.,"June 28 , 2010",Flo Rida,"Dance & Electronic , Rap & Hip-Hop , House",Club Ca n't Handle Me ( feat . David Guetta ),$ 1.29
10685,Club Ca n't Handle Me,3:06,( C ) 1991 Motown Record Company L.P.,"June 28 , 2010",Flo Rida,"Dance & Electronic , Rap & Hip-Hop , House",Fresh I Stay,$ 1.29
10686,"Club Corridos Presenta Corridos de Alto Calibre : Con Exitos Como la Escuadra , Me Cai de la Nube , Contrabando y Traicion , Regalo Caro , Jesus Malverde",2:48,( C ) 2015 Club Corridos,"July 31 , 2015",Varios Artistas,"International , Latin Music",Me Voy de Estas Tierras,$ 0.99
10687,"Club Corridos Presenta Corridos de Alto Calibre : Con Exitos Como la Escuadra , Me Cai de la Nube , Contrabando y Traicion , Regalo Caro , Jesus Malverde",1:58,( C ) 2015 Club Corridos,"July 31 , 2015",Varios Artistas,"International , Latin Music",La Escuadra,$ 0.99
10688,"Club Corridos Presenta Corridos de Alto Calibre : Con Exitos Como la Escuadra , Me Cai de la Nube , Contrabando y Traicion , Regalo Caro , Jesus Malverde",3:08,( C ) 2015 Club Corridos,"July 31 , 2015",Varios Artistas,"International , Latin Music",Me Cai De La Nube,$ 0.89
10689,"Club Corridos Presenta Corridos de Alto Calibre : Con Exitos Como la Escuadra , Me Cai de la Nube , Contrabando y Traicion , Regalo Caro , Jesus Malverde",2:38,( C ) 2015 Club Corridos,"July 31 , 2015",Varios Artistas,"International , Latin Music",Corazon Herido,$ 0.89
10690,"Club Corridos Presenta Corridos de Alto Calibre : Con Exitos Como la Escuadra , Me Cai de la Nube , Contrabando y Traicion , Regalo Caro , Jesus Malverde",3:51,( C ) 2015 Club Corridos,"July 31 , 2015",Varios Artistas,"International , Latin Music",Mil Noches,$ 0.89
10691,"Club Corridos Presenta Corridos de Alto Calibre : Con Exitos Como la Escuadra , Me Cai de la Nube , Contrabando y Traicion , Regalo Caro , Jesus Malverde",3:05,( C ) 2015 Club Corridos,"July 31 , 2015",Varios Artistas,"International , Latin Music",El Mas Chingon De Durango,$ 0.89
10692,"Club Corridos Presenta Corridos de Alto Calibre : Con Exitos Como la Escuadra , Me Cai de la Nube , Contrabando y Traicion , Regalo Caro , Jesus Malverde",2:04,( C ) 2015 Club Corridos,"July 31 , 2015",Varios Artistas,"International , Latin Music",Ya No Soy El Mismo,$ 0.89
10693,"Club Corridos Presenta Corridos de Alto Calibre : Con Exitos Como la Escuadra , Me Cai de la Nube , Contrabando y Traicion , Regalo Caro , Jesus Malverde",3:13,( C ) 2015 Club Corridos,"July 31 , 2015",Varios Artistas,"International , Latin Music",Contrabando Y Traicon,$ 0.89
10694,"Club Corridos Presenta Corridos de Alto Calibre : Con Exitos Como la Escuadra , Me Cai de la Nube , Contrabando y Traicion , Regalo Caro , Jesus Malverde",3:15,( C ) 2015 Club Corridos,"July 31 , 2015",Varios Artistas,"International , Latin Music",Regalo Cargo,$ 0.89
10695,"Club Corridos Presenta Corridos de Alto Calibre : Con Exitos Como la Escuadra , Me Cai de la Nube , Contrabando y Traicion , Regalo Caro , Jesus Malverde",3:32,( C ) 2015 Club Corridos,"July 31 , 2015",Varios Artistas,"International , Latin Music",Paso del Norte,$ 0.89
10696,"Club Corridos Presenta Corridos de Alto Calibre : Con Exitos Como la Escuadra , Me Cai de la Nube , Contrabando y Traicion , Regalo Caro , Jesus Malverde",2:52,( C ) 2015 Club Corridos,"July 31 , 2015",Varios Artistas,"International , Latin Music",Jesus Malverde,$ 0.89
10697,"Club Corridos Presenta Corridos de Alto Calibre : Con Exitos Como la Escuadra , Me Cai de la Nube , Contrabando y Traicion , Regalo Caro , Jesus Malverde",3:00,( C ) 2015 Club Corridos,"July 31 , 2015",Varios Artistas,"International , Latin Music",El Federal De Caminos,$ 0.89
10698,"Club Corridos Presenta Corridos de Alto Calibre : Con Exitos Como la Escuadra , Me Cai de la Nube , Contrabando y Traicion , Regalo Caro , Jesus Malverde",3:16,( C ) 2015 Club Corridos,"July 31 , 2015",Varios Artistas,"International , Latin Music",El Fugitivo,$ 0.89
10699,"Club Corridos Presenta Corridos de Alto Calibre : Con Exitos Como la Escuadra , Me Cai de la Nube , Contrabando y Traicion , Regalo Caro , Jesus Malverde",3:51,( C ) 2015 Club Corridos,"July 31 , 2015",Varios Artistas,"International , Latin Music",Mi Mexico,$ 0.89
10700,"Club Corridos Presenta Corridos de Alto Calibre : Con Exitos Como la Escuadra , Me Cai de la Nube , Contrabando y Traicion , Regalo Caro , Jesus Malverde",2:52,( C ) 2015 Club Corridos,"July 31 , 2015",Varios Artistas,"International , Latin Music",Clave Privada,$ 0.89
10701,"Club Corridos Presenta Corridos de Alto Calibre : Con Exitos Como la Escuadra , Me Cai de la Nube , Contrabando y Traicion , Regalo Caro , Jesus Malverde",3:17,( C ) 2015 Club Corridos,"July 31 , 2015",Varios Artistas,"International , Latin Music",El Mafioso Y El Narco,$ 0.89
10702,"Club Corridos Presenta Corridos de Alto Calibre : Con Exitos Como la Escuadra , Me Cai de la Nube , Contrabando y Traicion , Regalo Caro , Jesus Malverde",3:15,( C ) 2015 Club Corridos,"July 31 , 2015",Varios Artistas,"International , Latin Music",Como un Perro,$ 0.99
10703,"Club Life , Vol . 4 - New York City",3:47,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","May 18 , 2015",TiÌÇsto,Dance & Electronic,Valencia ( Intro Edit / John Christian Remix ),$ 1.29
10704,"Club Life , Vol . 4 - New York City",4:10,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","May 18 , 2015",TiÌÇsto,Dance & Electronic,Secrets [ feat . Vassy ],$ 1.29
10705,"Club Life , Vol . 4 - New York City",3:14,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","May 18 , 2015",TiÌÇsto,Dance & Electronic,For You [ feat . Delora ],$ 1.29
10706,"Club Life , Vol . 4 - New York City",4:18,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","May 18 , 2015",TiÌÇsto,Dance & Electronic,The Only Way Is Up,$ 1.29
10707,"Club Life , Vol . 4 - New York City",3:41,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","May 18 , 2015",TiÌÇsto,Dance & Electronic,Someone Somewhere ( TiÌÇsto Edit ) [ feat . Natalie Major ],$ 1.29
10708,"Club Life , Vol . 4 - New York City",4:02,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","May 18 , 2015",TiÌÇsto,Dance & Electronic,Butterflies,$ 1.29
10709,"Club Life , Vol . 4 - New York City",3:48,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","May 18 , 2015",TiÌÇsto,Dance & Electronic,Chant,$ 1.29
10710,"Club Life , Vol . 4 - New York City",3:44,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","May 18 , 2015",TiÌÇsto,Dance & Electronic,Change Your World,$ 1.29
10711,"Club Life , Vol . 4 - New York City",3:59,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","May 18 , 2015",TiÌÇsto,Dance & Electronic,Lucid,$ 1.29
10712,"Club Life , Vol . 4 - New York City",4:03,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","May 18 , 2015",TiÌÇsto,Dance & Electronic,Kashmir,$ 1.29
10713,"Club Life , Vol . 4 - New York City",3:37,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","May 18 , 2015",TiÌÇsto,Dance & Electronic,Air [ feat . Delaney ],$ 1.29
10714,"Club Life , Vol . 4 - New York City",3:40,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","May 18 , 2015",TiÌÇsto,Dance & Electronic,Home ( TiÌÇsto Vs. twoloud Remix ),$ 1.29
10715,"Club Life , Vol . 4 - New York City",2:44,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","May 18 , 2015",TiÌÇsto,Dance & Electronic,Fighting For ( TiÌÇsto Edit ) [ feat . Morgan Karr ],$ 1.29
10716,"Club Life , Vol . 4 - New York City",3:52,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","May 18 , 2015",TiÌÇsto,Dance & Electronic,Guestlist,$ 1.29
10717,"Club Life , Vol . 4 - New York City",2:59,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","May 18 , 2015",TiÌÇsto,Dance & Electronic,Show Me [ feat . DallasK ],$ 1.29
10718,"Club Life , Vol . 4 - New York City",2:14,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","May 18 , 2015",TiÌÇsto,Dance & Electronic,Sky High ( TiÌÇsto Edit ),$ 1.29
10719,Club Scene,3:53,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","July 23 , 2013",Honorebel,Pop,Hit the Floor,$ 1.29
10720,Club Scene,3:27,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","July 23 , 2013",Honorebel,Pop,I Wan na,$ 1.29
10721,Club Scene,3:39,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","July 23 , 2013",Honorebel,Pop,My Girl,$ 1.29
10722,Club Scene,3:13,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","July 23 , 2013",Honorebel,Pop,Take U Away,$ 1.29
10723,Club Scene,3:56,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","July 23 , 2013",Honorebel,Pop,Crush On You,$ 1.29
10724,Club Scene,4:23,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","July 23 , 2013",Honorebel,Pop,So Hot,$ 1.29
10725,Club Scene,3:55,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","July 23 , 2013",Honorebel,Pop,Beverly Hills ( Movie Star ),$ 1.29
10726,Club Scene,3:37,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","July 23 , 2013",Honorebel,Pop,Love and Affection,$ 1.29
10727,Club Scene,3:28,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","July 23 , 2013",Honorebel,Pop,Now You See It,$ 1.29
10728,Club Scene,3:17,"( C ) 2015 Musical Freedom Label Ltd under exclusive license to PM : AM Recordings , a division of Universal Music BV","July 23 , 2013",Honorebel,Pop,Middle Finger,$ 1.29
10729,Coal,4:11,( C ) 2008 Captain Potato Records,"April 1 , 2008",Kathy Mattea,Country,The L&N Do n't Stop Here Anymore,$ 0.89
10730,Coal,4:59,( C ) 2008 Captain Potato Records,"April 1 , 2008",Kathy Mattea,Country,Blue Diamond Mines,$ 0.89
10731,Coal,2:53,( C ) 2008 Captain Potato Records,"April 1 , 2008",Kathy Mattea,Country,Red-Winged Blackbird,$ 0.89
10732,Coal,3:04,( C ) 2008 Captain Potato Records,"April 1 , 2008",Kathy Mattea,Country,Lawrence Jones,$ 0.89
10733,Coal,3:46,( C ) 2008 Captain Potato Records,"April 1 , 2008",Kathy Mattea,Country,Green Rolling Hills,$ 0.89
10734,Coal,3:17,( C ) 2008 Captain Potato Records,"April 1 , 2008",Kathy Mattea,Country,Coal Tattoo,$ 0.89
10735,Coal,0:44,( C ) 2008 Captain Potato Records,"April 1 , 2008",Kathy Mattea,Country,Sally In the Garden,$ 0.89
10736,Coal,5:03,( C ) 2008 Captain Potato Records,"April 1 , 2008",Kathy Mattea,Country,You 'll Never Leave Harlan Alive,$ 0.89
10737,Coal,4:34,( C ) 2008 Captain Potato Records,"April 1 , 2008",Kathy Mattea,Country,Dark as a Dungeon,$ 0.89
10738,Coal,4:38,( C ) 2008 Captain Potato Records,"April 1 , 2008",Kathy Mattea,Country,Coming of the Roads,$ 0.89
10739,Coal,6:08,( C ) 2008 Captain Potato Records,"April 1 , 2008",Kathy Mattea,Country,Black Lung / Coal,$ 0.89
10740,Cockney Thug [ Explicit ],4:05,2009 Sub Soldiers,"July 27 , 2009",Rusko,"Dance & Electronic , Dubstep",Cockney Thug [ Explicit ],$ 0.99
10741,Cockney Thug [ Explicit ],4:09,2009 Sub Soldiers,"July 27 , 2009",Rusko,"Dance & Electronic , Dubstep",Cockney Thug ( Caspa Remix ) [ Explicit ],$ 0.99
10742,Cockney Thug [ Explicit ],4:48,2009 Sub Soldiers,"July 27 , 2009",Rusko,"Dance & Electronic , Dubstep",Cockney Thug ( Buraka Som Sistema Remix ) [ Explicit ],$ 0.99
10743,Cockney Violin,4:05,2006 Dub Police Records,"December 18 , 2006",Caspa,"Dance & Electronic , Dubstep",Cockney Violin,$ 0.99
10744,Cockney Violin,4:42,2006 Dub Police Records,"December 18 , 2006",Caspa,"Dance & Electronic , Dubstep",Dub Warz,$ 0.99
10745,Cocktail Party Jazz,2:29,2006 Dub Police Records,,Caspa,"Dance & Electronic , Dubstep",Fly Me To The Moon [ feat . Count Basie And His Orchestra ],$ 1.29
10746,Cocktail Party Jazz,2:49,2006 Dub Police Records,,Caspa,"Dance & Electronic , Dubstep",Always True To You In My Fashion,$ 0.99
10747,Cocktail Party Jazz,6:47,2006 Dub Police Records,,Caspa,"Dance & Electronic , Dubstep",St. Thomas,$ 1.29
10748,Cocktail Party Jazz,7:14,2006 Dub Police Records,,Caspa,"Dance & Electronic , Dubstep",Things Are Getting Better [ feat . Milt Jackson ],$ 1.29
10749,Cocktail Party Jazz,5:38,2006 Dub Police Records,,Caspa,"Dance & Electronic , Dubstep",Samba De Orpheus,$ 1.29
10750,Cocktail Party Jazz,2:50,2006 Dub Police Records,,Caspa,"Dance & Electronic , Dubstep",Sympathique,$ 0.99
10751,Cocktail Party Jazz,2:54,2006 Dub Police Records,,Caspa,"Dance & Electronic , Dubstep",Never My Love,$ 0.99
10752,Cocktail Party Jazz,7:20,2006 Dub Police Records,,Caspa,"Dance & Electronic , Dubstep",Better Git It in Your Soul,$ 0.99
10753,Cocktail Party Jazz,2:19,2006 Dub Police Records,,Caspa,"Dance & Electronic , Dubstep",I Do n't Worry About a Thing,$ 0.89
10754,Cocktail Party Jazz,3:29,2006 Dub Police Records,,Caspa,"Dance & Electronic , Dubstep",Blue Moon,$ 1.29
10755,Cocktail Party Jazz,3:20,2006 Dub Police Records,,Caspa,"Dance & Electronic , Dubstep",Maria ( Album Version ),$ 0.99
